time_stamp,speed,power,historical_power
2021-10-25 18:00:00,10.641983,0.823118469141663,0.8177597208043845
2021-10-25 19:00:00,11.769547,0.8678931315650107,0.8134549983108919
2021-10-25 20:00:00,11.873052,0.8683228282675132,0.8016881595361356
2021-10-25 21:00:00,11.799453,0.8709397014630204,0.8000786318065658
2021-10-25 22:00:00,11.827108,0.8696362760997223,0.8069241313741435
2021-10-25 23:00:00,11.851241,0.8703935901020039,0.8032191608637061
2021-10-26 00:00:00,11.698803,0.8719150096459856,0.8071665618769602
2021-10-26 01:00:00,11.6500025,0.8746374747984191,0.8207194810300767
2021-10-26 02:00:00,11.681642,0.8764870532266335,0.8333195429025573
2021-10-26 03:00:00,11.621652,0.8634431026944979,0.8424960644570005
2021-10-26 04:00:00,11.284344,0.8496008919001392,0.8212633685929176
2021-10-26 05:00:00,11.922239,0.8650793560251132,0.7627543478066101
2021-10-26 06:00:00,12.70937,0.8728279753461807,0.765053748423543
2021-10-26 07:00:00,13.280092,0.8776096347108275,0.7696609820227243
2021-10-26 08:00:00,13.388406,0.8785066133700883,0.7797424017800724
2021-10-26 09:00:00,13.243031,0.8764705539164191,0.7854205457743046
2021-10-26 10:00:00,12.923019,0.8733602272072691,0.7895054997467655
2021-10-26 11:00:00,13.124748,0.8788270502622507,0.8004918177070186
2021-10-26 12:00:00,12.225847,0.8843007132158813,0.8027000433739792
2021-10-26 13:00:00,6.88299,0.5092655958626999,0.8120504824630518
2021-10-26 14:00:00,13.5178385,0.8859921254081546,0.8366150166723674
2021-10-26 15:00:00,13.396355,0.88692707528733,0.8519682458203137
2021-10-26 16:00:00,12.84053,0.8797344508298842,0.8520162048980449
2021-10-26 17:00:00,11.858448,0.8619958289598507,0.8084751595693381
2021-10-26 18:00:00,11.22274,0.8454098419898719,0.750478931998771
2021-10-26 19:00:00,11.504933,0.8566596901973738,0.7187479413170617
2021-10-26 20:00:00,11.829294,0.8641868393492949,0.6643027935899267
2021-10-26 21:00:00,12.9038725,0.8750895777945784,0.6807348384754074
2021-10-26 22:00:00,12.771611,0.8755115475380114,0.7284667693658493
2021-10-26 23:00:00,13.519181,0.8800087130821224,0.7348226647223038
2021-10-27 00:00:00,12.147317,0.8686127061416582,0.7648229124230349
2021-10-27 01:00:00,11.464627,0.9713142632464661,0.7980559181765432
2021-10-27 02:00:00,11.1503525,0.9557316389701973,0.813638402256501
2021-10-27 03:00:00,11.278048,0.9544125346773572,0.8227437757285959
2021-10-27 04:00:00,13.009093,0.9511698666096418,0.7980522290167177
2021-10-27 05:00:00,13.677011,0.951789880234044,0.7646458327514124
2021-10-27 06:00:00,14.956029,0.9602810310353194,0.7663686703899073
2021-10-27 07:00:00,15.9232235,0.9489810000972498,0.7569523534468084
2021-10-27 08:00:00,16.57218,0.9588406181044384,0.7803932749778519
2021-10-27 09:00:00,16.082058,0.9645275466375177,0.7723287715993721
2021-10-27 10:00:00,14.79905,0.9615728454246877,0.7847854832614914
2021-10-27 11:00:00,13.475678,0.9504835517338516,0.7876493253317214
2021-10-27 12:00:00,12.3411255,0.9473910310614722,0.7949844291104224
2021-10-27 13:00:00,13.263205,0.9491273282656083,0.8125695999527789
2021-10-27 14:00:00,8.827744,0.815100504169167,0.7905342483152398
2021-10-27 15:00:00,8.327738,0.7960582293223382,0.6146662021838772
2021-10-27 16:00:00,8.547253,0.8085833719669604,0.5893295795253738
2021-10-27 17:00:00,8.833278,0.809565258599924,0.6022310984578786
2021-10-27 18:00:00,9.3561735,0.8525052665901034,0.6047708214862992
2021-10-27 19:00:00,7.306306,0.7070670009149307,0.6398868798192945
2021-10-27 20:00:00,7.729906,0.7470404785636082,0.651900365279525
2021-10-27 21:00:00,9.222192,0.8541182766722359,0.6999147804080317
2021-10-27 22:00:00,10.075116,0.8761085165921296,0.7252055520801328
2021-10-27 23:00:00,12.539419,0.9304155693358368,0.7461420611125137
2021-10-28 00:00:00,10.972178,0.9038954796984371,0.7497516404903211
2021-10-28 01:00:00,10.612333,0.8914641562207306,0.7781655494660995
2021-10-28 02:00:00,10.468241,0.8758313018720733,0.8187326049526444
2021-10-28 03:00:00,10.491173,0.882241484746559,0.8156906291651274
2021-10-28 04:00:00,10.17213,0.8736298268590454,0.7606594320485747
2021-10-28 05:00:00,12.64306,0.9341690320565476,0.6702344355664521
2021-10-28 06:00:00,13.3243685,0.9299639414448206,0.6758419585011682
2021-10-28 07:00:00,13.666933,0.9322608163274736,0.7055618300551636
2021-10-28 08:00:00,14.430346,0.9259073056226544,0.7347351789321569
2021-10-28 09:00:00,14.703464,0.92515371057146,0.7522086209340848
2021-10-28 10:00:00,14.596766,0.9251445442052872,0.7523045390895471
2021-10-28 11:00:00,11.994011,0.916187895457299,0.7477958587599891
2021-10-28 12:00:00,11.078724,0.8981816227964499,0.7405888215295151
2021-10-28 13:00:00,10.082679,0.8627715227327294,0.7458305906186775
2021-10-28 14:00:00,9.700547,0.4328589854957566,0.7271128477099015
2021-10-28 15:00:00,9.59424,0.4247195980202741,0.6269953743206017
2021-10-28 16:00:00,9.10162,0.3713120292075041,0.652030539919081
2021-10-28 17:00:00,8.911071,0.3492593058552927,0.6938635042485946
2021-10-28 18:00:00,9.262514,0.3949990299288653,0.7162198127909496
2021-10-28 19:00:00,9.6059885,0.4310515794756553,0.7485421230903987
2021-10-28 20:00:00,9.5410795,0.42183948135906413,0.7834436831306844
2021-10-28 21:00:00,9.20876,0.3917918401712164,0.7767510201844475
2021-10-28 22:00:00,9.162866,0.37887178270390603,0.7799331840453325
2021-10-28 23:00:00,10.102942,0.45400575733505094,0.7743230259964553
2021-10-29 00:00:00,9.480139,0.41721589156372857,0.7408460086716337
2021-10-29 01:00:00,9.255004,0.40682675163629717,0.708221187266496
2021-10-29 02:00:00,9.366866,0.4176640589751013,0.7057863417816851
2021-10-29 03:00:00,9.424588,0.4112326333094479,0.6874148528736711
2021-10-29 04:00:00,8.888947,0.3550040397517261,0.6047971726279098
2021-10-29 05:00:00,9.504305,0.4109255361464025,0.5025684457727763
2021-10-29 06:00:00,9.556792,0.41879126884062856,0.5127484187997476
2021-10-29 07:00:00,9.5575285,0.4325968530964113,0.5128353775670623
2021-10-29 08:00:00,9.594414,0.4308660590444348,0.5092020821618056
2021-10-29 09:00:00,9.432215,0.41499704131613047,0.5095583495963797
2021-10-29 10:00:00,8.923018,0.3685007840800179,0.5129023094667531
2021-10-29 11:00:00,7.182638,0.20903490382648593,0.4754135943431478
2021-10-29 12:00:00,6.3126845,0.14835846577515116,0.41295611849792174
2021-10-29 13:00:00,10.020951,0.45918104379934627,0.3067963283373326
2021-10-29 14:00:00,4.244314,0.05372991285591491,0.1530658762729578
2021-10-29 15:00:00,3.373651,0.02991906145910953,0.08379979245840868
2021-10-29 16:00:00,2.6993446,0.02400208955386712,0.057924552465386456
2021-10-29 17:00:00,2.4349098,0.019620673375654665,0.0457624465664726
2021-10-29 18:00:00,2.5447721,0.025074346053983704,0.03980814260816222
2021-10-29 19:00:00,2.9466078,0.02811252381540758,0.036639681340914734
2021-10-29 20:00:00,3.4041362,0.06217236360141748,0.044799575852024646
2021-10-29 21:00:00,3.870444,0.077244187734707,0.06895408629788068
2021-10-29 22:00:00,4.367757,0.09367552193549832,0.09757880440654332
2021-10-29 23:00:00,4.913166,0.11935297852960325,0.1324165946841315
2021-10-30 00:00:00,5.521654,0.14960903324301558,0.200020975508722
2021-10-30 01:00:00,5.72848,0.1641493558987491,0.25141307996886353
2021-10-30 02:00:00,5.9385715,0.17763630542514924,0.2869697293895864
2021-10-30 03:00:00,6.1132646,0.18901876339239432,0.32228921853581466
2021-10-30 04:00:00,5.127142,0.13220478345241987,0.35015555078892685
2021-10-30 05:00:00,4.7558556,0.11355957335064422,0.3070092455615455
2021-10-30 06:00:00,5.8659134,0.17207650748535752,0.20655763969662458
2021-10-30 07:00:00,6.9535627,0.2561239153649231,0.251303986242596
2021-10-30 08:00:00,7.5799274,0.3072525513737183,0.27920193986564085
2021-10-30 09:00:00,7.6170263,0.30738934256213135,0.2781531644295426
2021-10-30 10:00:00,7.4215093,0.29086340698179247,0.25760770633866176
2021-10-30 11:00:00,6.1619906,0.1845389409976887,0.23910551576825964
2021-10-30 12:00:00,5.416487,0.14338837372937696,0.21368351541093816
2021-10-30 13:00:00,5.1499405,0.1316239239784307,0.20211641828958957
2021-10-30 14:00:00,7.4542174,0.30383731601028935,0.2392520281156141
2021-10-30 15:00:00,9.192377,0.4918949879217074,0.4223550436875577
