window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
14797,355128,355295,355151,843.6363636363635,690.907,843.6363636363635,17512.707970911837,0.005198001861572266,0.0,2
14798,355152,355319,355175,690.907,540.0468181818183,690.907,16338.111863148895,0.0051860809326171875,0.0,2
14799,355176,355343,355199,540.0468181818183,691.3348181818183,540.0468181818183,16605.34342119199,0.005278825759887695,0.0,2
14800,355200,355367,355223,691.3348181818183,887.0037272727275,691.3348181818183,15600.03669768872,0.005713939666748047,0.0,2
14801,355224,355391,355247,887.0037272727275,1605.1855454545457,887.0037272727275,14676.146631198237,0.004947185516357422,0.0,2
14802,355248,355415,355271,1605.1855454545457,1377.629181818182,1605.1855454545457,12753.742455107638,0.0062389373779296875,0.0,2
14803,355272,355439,355295,1377.629181818182,917.5073636363637,1377.629181818182,10440.862320951075,0.006141185760498047,0.0,2
14804,355296,355463,355319,917.5073636363637,1138.7563636363634,917.5073636363637,8622.019767965141,0.0036988258361816406,0.0,2
14805,355320,355487,355343,1138.7563636363634,1655.112,1138.7563636363634,8351.304876385131,0.003715991973876953,0.0,2
14806,355344,355511,355367,1655.112,1925.1684545454539,1655.112,6940.02979011268,0.00628209114074707,0.0,2
14807,355368,355535,355391,1925.1684545454539,1688.222363636364,1925.1684545454539,6411.216617325694,0.006618976593017578,0.0,2
14808,355392,355559,355415,1688.222363636364,1900.923,1688.222363636364,5547.797195818182,0.008987903594970703,0.0,2
14809,355416,355583,355439,1900.923,2108.159,1900.923,4804.299991205452,0.00907588005065918,0.0,2
14810,355440,355607,355463,2108.159,2317.975,2108.159,6254.3084293865295,0.009352922439575195,0.0,2
14811,355464,355631,355487,2317.975,1574.3554545454535,2317.975,7854.74977400027,0.009541988372802734,0.0,2
14812,355488,355655,355511,1574.3554545454535,1189.1719090909087,1574.3554545454535,7790.329274496572,0.006093025207519531,0.0,2
14813,355512,355679,355535,1189.1719090909087,822.3633636363635,1189.1719090909087,7557.109946865279,0.006268978118896484,0.0,2
14814,355536,355703,355559,822.3633636363635,1382.816,822.3633636363635,7261.281919904619,0.00627899169921875,0.0,2
14815,355560,355727,355583,1382.816,2015.811,1382.816,6879.852044802253,0.006512880325317383,0.0,2
14816,355584,355751,355607,2015.811,2300.0,2015.811,9440.113934806763,0.005944967269897461,0.0,2
14817,355608,355775,355631,2300.0,2227.834,2300.0,9894.662794665306,0.0056149959564208984,0.0,2
14818,355632,355799,355655,2227.834,2342.583,2227.834,22708.61479473194,0.005617856979370117,0.0,2
14819,355656,355823,355679,2342.583,2036.3636363636363,2342.583,24742.92676000545,0.006009101867675781,0.0,2
14820,355680,355847,355703,2036.3636363636363,1872.539181818182,2036.3636363636363,26914.007361877993,0.006292819976806641,0.0,2
14821,355704,355871,355727,1872.539181818182,2195.6761818181817,1872.539181818182,28265.29364410525,0.006421804428100586,0.0,2
14822,355728,355895,355751,2195.6761818181817,1912.7714545454544,2195.6761818181817,32969.222117979734,0.006273031234741211,0.0,2
