hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298024,2014-01-02 12:00:00,48,24,6.271,117.02996565876356,21.415000000000003,16.534166666666664,92.02996565876356,100.0,0.0,0.0,6.271,0.0,0.0,0.0,199.99999999999994,206.27099999999993,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298025,2014-01-02 13:00:00,48,24,0.134,114.41706373669902,14.918333333333337,6.303333333333332,89.41706373669902,100.0,0.0,0.0,0.134,0.0,0.0,0.0,206.27099999999993,206.40499999999992,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298026,2014-01-02 14:00:00,48,24,0.0,109.19678895189514,3.9175,25.37933333333333,149.0,0.0,100.0,0.0,0.0,3.522749999999985,3.522749999999985,0.0,206.40499999999992,199.99999999999994,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298027,2014-01-02 15:00:00,48,24,0.0,106.94865793814796,23.505,16.51666666666667,81.94865793814796,100.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99999999999994,199.99999999999994,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298028,2014-01-02 16:00:00,48,24,0.0,107.70690756633672,18.234166666666667,28.986666666666665,149.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,199.99999999999994,199.99999999999994,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298029,2014-01-02 17:00:00,48,24,0.0,110.38667382084381,20.108333333333334,14.36583333333333,85.38667382084381,100.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99999999999994,199.99999999999994,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298030,2014-01-02 18:00:00,48,24,0.095,113.78897929822983,15.479999999999997,12.749166666666667,88.78897929822983,100.0,0.0,0.0,0.095,0.0,0.0,0.0,199.99999999999994,200.09499999999994,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298031,2014-01-02 19:00:00,48,24,5.544,116.80023713147412,20.071666666666665,17.753333333333334,91.80023713147412,100.0,0.0,0.0,5.544,0.0,0.0,0.0,200.09499999999994,205.63899999999995,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298032,2014-01-02 20:00:00,48,24,21.587,120.87018179088294,-1.293846153846154,18.49,95.87018179088294,100.0,0.0,0.0,21.587,0.0,0.0,0.0,205.63899999999995,227.22599999999994,1.0,165141.3870546951,0.0013899803161621094,2,0.0
298033,2014-01-02 21:00:00,48,24,29.551,128.06320146032684,20.444166666666664,50.70461538461538,149.0,0.0,100.0,29.551,0.0,14.974300000000001,44.5253,0.0,227.22599999999994,199.99999999999994,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298034,2014-01-02 22:00:00,48,24,48.553,130.96027103765618,18.589166666666667,37.67307692307692,149.0,0.0,100.0,48.553,0.0,0.0,48.553,0.0,199.99999999999994,199.99999999999994,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298035,2014-01-02 23:00:00,48,24,68.351,134.83341548872187,19.172500000000003,53.44666666666666,149.0,0.0,100.0,68.351,0.0,0.0,68.351,0.0,199.99999999999994,199.99999999999994,0.0,165141.3870546951,0.0013899803161621094,2,0.0
298036,2014-01-03 00:00:00,48,24,98.397,98.397,17.835,17.835,75.0,98.39700000000016,0.0,0.0,98.397,0.0,0.0,0.0,199.99999999999994,298.39699999999993,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298037,2014-01-03 01:00:00,48,24,170.321,80.22873127168151,14.183076923076923,25.8875,131.1347492415086,24.093982030172924,0.0,131.1347492415086,24.093982030172924,0.0,131.1347492415086,15.092268728318487,298.39699999999993,322.49098203017286,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298038,2014-01-03 02:00:00,48,24,195.829,81.0682075805882,3.6466666666666665,15.5325,75.0,81.0682075805882,0.0,75.0,81.0682075805882,0.0,75.0,39.760792419411814,322.49098203017286,403.55918961076105,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298039,2014-01-03 03:00:00,48,24,202.666,77.69568907123069,33.23571428571429,48.76071428571429,149.0,0.0,100.0,149.0,0.0,100.0,249.0,53.666,403.55918961076105,221.74100779257924,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298040,2014-01-03 04:00:00,48,24,202.582,73.18343977055551,15.94,10.111666666666666,75.0,73.18343977055551,0.0,75.0,73.18343977055551,0.0,75.0,54.398560229444485,221.74100779257924,294.9244475631348,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298041,2014-01-03 05:00:00,48,24,201.763,65.73011433061897,14.934166666666668,5.106666666666667,75.0,65.73011433061897,0.0,75.0,65.73011433061897,0.0,75.0,61.03288566938103,294.9244475631348,360.65456189375374,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298042,2014-01-03 06:00:00,48,24,210.979,62.04717376600945,16.127499999999998,11.993333333333334,75.0,62.04717376600945,0.0,75.0,62.04717376600945,0.0,75.0,73.93182623399056,360.65456189375374,422.7017356597632,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298043,2014-01-03 07:00:00,48,24,222.371,59.27202662941584,18.5125,51.62583333333333,134.27202662941585,0.0,100.0,134.27202662941585,0.0,100.0,234.27202662941585,88.09897337058416,422.7017356597632,240.88355384158137,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298044,2014-01-03 08:00:00,48,24,222.571,56.760968318687986,22.88666666666667,43.40000000000001,131.760968318688,0.0,100.0,131.760968318688,0.0,22.48595461286979,154.24692293155778,90.81003168131201,240.88355384158137,199.99999999999994,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298045,2014-01-03 09:00:00,48,24,189.334,55.85237218653833,18.868333333333332,13.565833333333332,75.0,55.85237218653833,0.0,75.0,55.85237218653833,0.0,75.0,58.48162781346167,199.99999999999994,255.85237218653828,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298046,2014-01-03 10:00:00,48,24,213.469,55.220459868559246,19.933333333333337,22.94083333333333,130.22045986855926,0.0,25.68255621210601,130.22045986855926,0.0,25.68255621210601,155.90301608066528,83.24854013144073,255.85237218653828,209.15681543725464,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298047,2014-01-03 11:00:00,48,24,233.308,55.23701312660905,32.68333333333333,21.100833333333338,130.23701312660904,0.0,0.0,130.23701312660904,0.0,0.0,130.23701312660904,103.07098687339095,209.15681543725464,209.15681543725464,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298048,2014-01-03 12:00:00,48,24,235.104,55.92359478956271,18.996250000000003,21.415000000000003,130.9235947895627,0.0,0.0,130.9235947895627,0.0,0.0,130.9235947895627,104.1804052104373,209.15681543725464,209.15681543725464,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298049,2014-01-03 13:00:00,48,24,235.183,56.14883702360545,-0.8491666666666667,14.918333333333337,75.0,56.14883702360545,0.0,75.0,56.14883702360545,0.0,75.0,104.03416297639454,209.15681543725464,265.3056524608601,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298050,2014-01-03 14:00:00,48,24,235.187,57.469115014317325,15.580833333333336,3.9175,75.0,57.469115014317325,0.0,75.0,57.469115014317325,0.0,75.0,102.71788498568269,265.3056524608601,322.7747674751774,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298051,2014-01-03 15:00:00,48,24,235.187,60.27134271777928,2.946153846153846,23.505,135.27134271777928,0.0,100.0,135.27134271777928,0.0,67.5261221113476,202.79746482912688,99.91565728222074,322.7747674751774,199.99999999999994,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298052,2014-01-03 16:00:00,48,24,235.186,63.1486712955622,20.8975,18.234166666666667,138.1486712955622,0.0,0.0,138.1486712955622,0.0,0.0,138.1486712955622,97.03732870443781,199.99999999999994,199.99999999999994,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298053,2014-01-03 17:00:00,48,24,235.165,69.52346027984845,8.930833333333334,20.108333333333334,144.52346027984845,0.0,0.0,144.52346027984845,0.0,0.0,144.52346027984845,90.64153972015154,199.99999999999994,199.99999999999994,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298054,2014-01-03 18:00:00,48,24,235.181,76.79649444656229,5.520833333333333,15.479999999999997,75.0,76.79649444656229,0.0,75.0,76.79649444656229,0.0,75.0,83.38450555343772,199.99999999999994,276.79649444656224,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298055,2014-01-03 19:00:00,48,24,2.405,83.99964529648892,19.102307692307697,20.071666666666665,158.99964529648892,0.0,0.0,2.405,0.0,0.0,2.405,0.0,276.79649444656224,276.79649444656224,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298056,2014-01-03 20:00:00,48,24,2.405,92.70470034333839,15.041666666666666,-1.293846153846154,75.0,92.70470034333839,0.0,0.0,2.405,0.0,0.0,0.0,276.79649444656224,279.2014944465622,1.0,95629.61367570572,0.0011091232299804688,2,0.0
298057,2014-01-03 21:00:00,48,24,2.405,103.33018674113963,27.4825,20.444166666666664,178.33018674113964,0.0,0.0,2.405,0.0,0.0,2.405,0.0,279.2014944465622,279.2014944465622,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298058,2014-01-03 22:00:00,48,24,2.405,110.44345453997326,23.91333333333333,18.589166666666667,185.44345453997326,0.0,0.0,2.405,0.0,0.0,2.405,0.0,279.2014944465622,279.2014944465622,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298059,2014-01-03 23:00:00,48,24,2.405,116.57843841555453,24.81,19.172500000000003,191.57843841555453,0.0,0.0,2.405,0.0,0.0,2.405,0.0,279.2014944465622,279.2014944465622,0.0,95629.61367570572,0.0011091232299804688,2,0.0
298060,2014-01-04 00:00:00,48,24,2.405,2.405,18.437500000000004,18.437500000000004,77.405,0.0,0.0,2.405,0.0,0.0,2.405,0.0,279.2014944465622,279.2014944465622,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298061,2014-01-04 01:00:00,48,24,2.405,23.65642631744589,17.67615384615385,14.183076923076923,75.0,23.65642631744589,0.0,0.0,2.405,0.0,0.0,0.0,279.2014944465622,281.6064944465622,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298062,2014-01-04 02:00:00,48,24,214.024,33.58201176695019,0.2183333333333333,3.6466666666666665,75.0,33.58201176695019,0.0,75.0,33.58201176695019,0.0,75.0,105.44198823304981,281.6064944465622,315.18850621351237,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298063,2014-01-04 03:00:00,48,24,214.043,40.9960583227944,25.163333333333338,33.23571428571429,115.9960583227944,0.0,100.0,115.9960583227944,0.0,63.35367841743184,179.34973674022623,98.04694167720561,315.18850621351237,199.99999999999994,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298064,2014-01-04 04:00:00,48,24,214.019,45.561766056292186,-3.9691666666666663,15.94,75.0,45.561766056292186,0.0,75.0,45.561766056292186,0.0,75.0,93.45723394370782,199.99999999999994,245.56176605629213,1.0,90072.09806976312,0.0012111663818359375,2,0.0
