,date,hour,minute,lmp
60942,09/09/2020 ,11,55,8.2
60943,07/16/2020 ,04,10,12.14
60944,09/18/2020 ,23,40,15.02
60945,08/12/2020 ,08,15,16.5
60946,04/06/2020 ,17,45,22.01
60947,07/07/2020 ,03,30,15.23
60948,10/17/2020 ,04,05,-15.06
60949,01/23/2020 ,06,55,19.02
60950,04/09/2020 ,02,55,14.05
60951,05/11/2020 ,00,10,15.34
60952,11/01/2020 ,09,50,26.88
60953,03/07/2020 ,22,20,-0.32
60954,05/30/2020 ,08,50,12.4
60955,12/13/2020 ,11,10,2.41
60956,12/24/2020 ,17,05,19.84
60957,11/21/2020 ,11,20,26.1
60958,05/22/2020 ,13,05,18.35
60959,06/24/2020 ,23,20,17.03
60960,05/10/2020 ,09,00,14.96
60961,05/08/2020 ,21,55,17.12
60962,12/07/2020 ,06,10,77.47
60963,09/01/2020 ,17,15,21.82
60964,02/18/2020 ,01,50,7.52
60965,07/16/2020 ,01,30,9.62
60966,01/05/2020 ,00,35,2.22
60967,09/26/2020 ,08,15,11.02
60968,03/07/2020 ,12,15,-0.74
60969,02/10/2020 ,14,25,26.3
60970,09/01/2020 ,01,20,18.85
60971,07/22/2020 ,21,15,21.72
60972,03/16/2020 ,04,15,19.36
60973,09/26/2020 ,07,00,7.16
60974,06/28/2020 ,03,15,9.14
60975,07/30/2020 ,15,55,36.91
60976,11/06/2020 ,03,45,19.54
60977,05/09/2020 ,07,55,11.89
60978,08/12/2020 ,14,50,95.47
60979,11/13/2020 ,16,35,30.2
60980,10/15/2020 ,10,40,-5.18
60981,11/14/2020 ,11,35,-3.96
60982,05/01/2020 ,08,00,-0.18
60983,03/14/2020 ,00,20,20.24
60984,05/17/2020 ,03,20,11.66
60985,11/20/2020 ,13,20,20.09
60986,06/15/2020 ,20,45,18.25
60987,12/21/2020 ,14,40,18.36
60988,02/22/2020 ,21,40,2.89
60989,05/27/2020 ,16,45,16.65
60990,06/13/2020 ,21,35,16.22
60991,08/04/2020 ,18,05,24.68
60992,04/27/2020 ,01,40,-1.43
60993,05/29/2020 ,12,30,17.74
60994,02/09/2020 ,03,20,-1.51
60995,04/30/2020 ,06,40,12.18
60996,10/04/2020 ,20,40,17.28
60997,08/14/2020 ,11,20,23.2
60998,06/08/2020 ,00,45,10.98
60999,10/16/2020 ,14,00,18.62
61000,12/23/2020 ,00,35,-13.15
61001,02/11/2020 ,06,15,20.88
61002,03/03/2020 ,21,20,20.35
61003,04/23/2020 ,21,10,19.59
61004,10/23/2020 ,15,35,-2.28
61005,09/07/2020 ,03,45,14.4
61006,07/03/2020 ,11,10,18.44
61007,01/03/2020 ,16,55,15.99
61008,06/16/2020 ,03,55,10.47
61009,01/21/2020 ,15,45,0.83
61010,04/18/2020 ,17,40,18.59
61011,04/02/2020 ,04,55,-4.15
61012,01/26/2020 ,00,30,15.7
61013,05/25/2020 ,23,25,14.11
61014,04/09/2020 ,07,05,16.98
61015,08/03/2020 ,03,30,9.89
61016,05/16/2020 ,14,40,15.72
61017,01/14/2020 ,00,00,10.48
61018,05/27/2020 ,03,55,11.07
61019,07/20/2020 ,10,35,19.24
61020,04/25/2020 ,16,10,19.31
61021,12/20/2020 ,23,25,17.25
61022,03/02/2020 ,09,25,13.87
61023,08/11/2020 ,08,55,14.4
61024,02/08/2020 ,18,25,15.36
61025,11/21/2020 ,05,40,22.92
61026,10/14/2020 ,00,05,3.27
61027,09/14/2020 ,20,35,24.62
61028,03/23/2020 ,22,30,-23.41
61029,07/24/2020 ,20,45,19.53
61030,08/28/2020 ,22,09,26.18
61031,03/26/2020 ,21,25,15.54
61032,04/14/2020 ,12,40,18.56
61033,07/25/2020 ,02,30,13.17
61034,09/01/2020 ,07,45,22.31
61035,01/17/2020 ,22,20,11.2
61036,07/06/2020 ,01,20,13.53
61037,05/08/2020 ,23,00,16.15
61038,03/31/2020 ,00,25,20.42
61039,07/22/2020 ,17,45,20.11
61040,06/14/2020 ,10,25,11.81
61041,02/08/2020 ,15,40,9.56
61042,12/22/2020 ,16,55,-0.73
61043,09/12/2020 ,05,50,14.37
61044,04/20/2020 ,18,11,42.6
61045,05/31/2020 ,07,25,13.39
61046,02/27/2020 ,14,35,11.84
61047,06/11/2020 ,05,25,-0.75
61048,01/06/2020 ,09,30,19.48
61049,05/03/2020 ,20,15,19.54
61050,09/18/2020 ,16,35,19.36
61051,11/18/2020 ,13,20,0.42
61052,01/31/2020 ,04,05,8.62
61053,04/14/2020 ,14,05,16.87
61054,01/24/2020 ,01,00,13.77
61055,08/18/2020 ,01,30,17.06
61056,12/17/2020 ,21,10,-0.72
61057,01/08/2020 ,17,00,-0.74
61058,06/20/2020 ,13,20,15.49
61059,11/03/2020 ,03,35,-0.03
61060,10/20/2020 ,08,40,23.95
61061,12/05/2020 ,08,45,29.79
61062,01/31/2020 ,15,25,12.52
61063,11/19/2020 ,02,00,-6.02
61064,10/08/2020 ,05,45,13.85
61065,11/15/2020 ,00,40,-6.41
61066,09/10/2020 ,22,55,16.97
61067,04/15/2020 ,01,50,14.79
61068,01/25/2020 ,20,15,16.07
61069,02/19/2020 ,09,30,20.94
61070,11/14/2020 ,09,50,-0.75
61071,04/03/2020 ,22,00,18.23
61072,10/11/2020 ,12,30,24.7
61073,08/27/2020 ,07,40,15.55
61074,08/19/2020 ,02,50,13.94
61075,02/20/2020 ,14,30,4.05
61076,08/31/2020 ,00,05,15.59
61077,05/18/2020 ,10,25,13.8
61078,07/02/2020 ,05,35,14.26
61079,03/04/2020 ,23,10,10.25
61080,12/16/2020 ,01,20,25.32
61081,06/27/2020 ,22,10,15.98
61082,09/16/2020 ,23,15,18.49
61083,05/02/2020 ,17,20,75.99
61084,07/13/2020 ,05,00,11.98
61085,08/28/2020 ,13,30,37.46
61086,07/16/2020 ,00,30,12.97
61087,05/25/2020 ,11,00,9.3
61088,05/31/2020 ,12,45,21.77
61089,07/30/2020 ,10,25,16.53
61090,07/12/2020 ,05,45,12.27
61091,10/27/2020 ,12,15,102.76
61092,12/07/2020 ,17,20,55.0
61093,05/04/2020 ,10,15,11.6
61094,10/28/2020 ,00,10,39.12
61095,07/27/2020 ,01,10,11.53
61096,02/02/2020 ,21,25,-0.74
61097,02/07/2020 ,06,25,19.9
61098,12/14/2020 ,07,50,73.53
61099,06/03/2020 ,22,40,14.38
61100,06/22/2020 ,01,20,6.97
61101,11/05/2020 ,14,05,32.51
61102,06/14/2020 ,18,10,20.19
61103,01/02/2020 ,19,20,19.27
61104,08/04/2020 ,00,10,14.11
61105,04/13/2020 ,14,30,18.6
61106,10/27/2020 ,14,50,51.58
61107,03/22/2020 ,15,05,13.69
61108,05/01/2020 ,18,40,13.38
61109,04/01/2020 ,06,10,0.79
61110,01/25/2020 ,09,35,18.08
61111,11/09/2020 ,04,05,-2.3
61112,04/06/2020 ,16,00,16.52
61113,07/15/2020 ,23,20,13.63
61114,10/05/2020 ,04,50,0.38
61115,12/19/2020 ,06,35,20.05
61116,06/27/2020 ,15,30,19.98
61117,08/22/2020 ,18,40,22.84
61118,09/21/2020 ,12,20,16.78
61119,06/13/2020 ,07,15,2.49
61120,01/29/2020 ,08,15,18.06
61121,04/13/2020 ,03,35,-1.14
61122,06/10/2020 ,15,00,18.16
61123,04/16/2020 ,15,00,-3.9
61124,02/10/2020 ,19,50,40.28
61125,11/15/2020 ,13,25,18.8
61126,07/25/2020 ,10,45,16.2
61127,12/27/2020 ,07,15,11.45
61128,06/21/2020 ,22,30,8.67
61129,12/20/2020 ,22,55,17.43
61130,05/30/2020 ,05,25,11.66
61131,06/14/2020 ,04,55,1.94
61132,04/22/2020 ,19,45,20.5
61133,09/24/2020 ,05,15,12.97
61134,06/19/2020 ,20,15,10.21
61135,09/11/2020 ,08,15,16.61
61136,10/13/2020 ,11,10,6.24
61137,07/20/2020 ,18,10,16.87
61138,10/25/2020 ,08,20,17.13
61139,03/23/2020 ,12,20,19.67
61140,07/01/2020 ,12,55,21.86
61141,09/22/2020 ,10,50,15.82
61142,11/27/2020 ,12,00,17.45
61143,04/18/2020 ,09,25,19.66
61144,01/04/2020 ,12,10,18.74
61145,07/31/2020 ,06,01,13.81
61146,11/07/2020 ,18,35,12.68
61147,01/15/2020 ,04,10,2.59
61148,11/05/2020 ,13,20,29.61
61149,01/18/2020 ,16,20,12.68
61150,06/30/2020 ,12,00,16.78
61151,06/22/2020 ,19,20,16.36
61152,06/20/2020 ,12,35,15.63
61153,06/14/2020 ,00,10,15.24
61154,11/14/2020 ,23,20,-2.29
61155,05/17/2020 ,21,05,17.27
61156,04/28/2020 ,07,50,2.31
61157,01/04/2020 ,14,55,16.45
61158,10/28/2020 ,18,10,5.2
61159,10/20/2020 ,04,30,16.96
61160,05/10/2020 ,14,30,18.87
61161,04/18/2020 ,06,35,18.5
61162,07/30/2020 ,23,40,15.76
61163,08/15/2020 ,13,45,75.01
61164,11/20/2020 ,21,35,20.82
61165,12/30/2020 ,10,50,2.01
61166,12/11/2020 ,17,05,22.24
61167,10/19/2020 ,19,30,34.69
61168,08/20/2020 ,17,10,25.72
61169,10/26/2020 ,03,05,-0.72
61170,10/21/2020 ,15,10,6.1
61171,03/24/2020 ,20,05,118.74
61172,09/30/2020 ,11,45,13.74
61173,02/15/2020 ,09,05,7.94
61174,07/09/2020 ,12,30,19.26
61175,12/09/2020 ,13,20,18.98
61176,11/04/2020 ,10,40,7.27
61177,05/08/2020 ,22,50,16.01
61178,03/27/2020 ,19,15,19.71
61179,11/17/2020 ,00,30,17.42
61180,05/18/2020 ,04,20,-0.88
61181,02/15/2020 ,12,55,14.8
61182,02/28/2020 ,08,55,18.69
61183,04/16/2020 ,18,20,-7.07
61184,06/13/2020 ,10,35,12.92
61185,02/16/2020 ,22,20,11.37
61186,11/24/2020 ,05,25,-0.73
61187,04/01/2020 ,05,20,-0.33
61188,06/30/2020 ,13,25,21.1
61189,01/02/2020 ,20,40,18.08
61190,07/21/2020 ,20,20,20.05
61191,05/31/2020 ,09,10,15.85
61192,04/11/2020 ,09,35,12.58
61193,06/11/2020 ,10,00,8.22
61194,03/13/2020 ,12,25,87.81
61195,12/19/2020 ,07,20,19.65
61196,08/26/2020 ,03,40,15.45
61197,08/16/2020 ,20,15,20.26
61198,10/16/2020 ,15,35,19.47
61199,07/07/2020 ,06,05,15.55
61200,08/02/2020 ,15,25,30.82
61201,04/05/2020 ,11,45,17.67
61202,02/21/2020 ,02,35,18.64
61203,05/09/2020 ,06,15,9.1
61204,07/17/2020 ,10,40,20.86
61205,06/27/2020 ,19,40,9.13
61206,07/20/2020 ,09,35,16.94
61207,09/23/2020 ,15,45,17.13
61208,11/04/2020 ,22,30,7.53
61209,05/01/2020 ,08,15,0.94
61210,07/06/2020 ,06,40,16.27
61211,12/24/2020 ,12,30,0.29
61212,12/10/2020 ,00,15,-3.25
61213,12/20/2020 ,08,25,17.73
61214,09/25/2020 ,05,55,7.32
61215,06/04/2020 ,14,10,30.0
61216,10/10/2020 ,15,15,78.67
61217,10/21/2020 ,22,45,-0.02
61218,09/19/2020 ,20,35,17.05
61219,05/07/2020 ,15,20,1.72
61220,05/05/2020 ,18,10,18.27
61221,09/18/2020 ,04,45,14.74
61222,12/20/2020 ,19,05,22.96
61223,06/15/2020 ,20,20,18.0
61224,10/25/2020 ,21,30,4.33
61225,02/11/2020 ,22,00,20.04
61226,06/03/2020 ,23,55,11.78
61227,12/28/2020 ,23,25,16.59
61228,10/04/2020 ,20,25,18.35
61229,10/29/2020 ,13,00,14.68
61230,02/23/2020 ,03,50,1.33
61231,08/24/2020 ,01,10,11.85
61232,08/19/2020 ,10,30,20.19
61233,01/11/2020 ,14,55,12.7
61234,08/05/2020 ,06,45,13.81
61235,06/26/2020 ,22,00,14.11
61236,12/24/2020 ,16,10,-0.72
61237,10/07/2020 ,07,15,15.02
61238,07/23/2020 ,09,15,16.12
61239,06/08/2020 ,07,25,10.83
61240,01/07/2020 ,07,50,19.08
61241,01/09/2020 ,01,50,-0.99
61242,03/26/2020 ,22,20,17.82
61243,02/28/2020 ,05,10,14.81
61244,01/11/2020 ,19,30,16.6
61245,01/04/2020 ,07,05,18.81
61246,10/25/2020 ,16,45,-1.53
61247,04/30/2020 ,18,05,15.58
61248,09/29/2020 ,19,50,23.79
61249,01/13/2020 ,19,05,15.77
61250,03/22/2020 ,17,25,3.06
61251,07/30/2020 ,22,30,17.31
61252,11/05/2020 ,02,20,-0.73
61253,06/08/2020 ,03,15,9.29
61254,03/04/2020 ,00,12,22.09
61255,03/10/2020 ,02,35,8.57
61256,03/24/2020 ,07,15,-26.11
61257,12/13/2020 ,05,15,19.79
61258,01/24/2020 ,05,10,19.92
61259,01/13/2020 ,03,05,2.92
61260,06/30/2020 ,10,10,7.5
61261,12/17/2020 ,16,55,17.97
61262,04/23/2020 ,14,30,20.1
61263,09/06/2020 ,09,05,14.74
61264,03/15/2020 ,16,25,35.98
61265,01/30/2020 ,06,50,29.21
61266,12/04/2020 ,16,15,17.51
61267,07/21/2020 ,21,20,21.88
61268,12/19/2020 ,16,10,16.85
61269,09/25/2020 ,18,10,18.25
61270,12/24/2020 ,18,50,26.31
61271,05/07/2020 ,01,10,-0.22
61272,08/10/2020 ,14,20,15.39
61273,02/26/2020 ,19,10,23.55
61274,03/03/2020 ,11,50,20.46
61275,11/04/2020 ,05,40,2.1
61276,06/14/2020 ,22,30,15.32
61277,05/30/2020 ,17,00,19.64
61278,10/26/2020 ,18,00,97.53
61279,05/24/2020 ,20,40,10.62
61280,11/08/2020 ,08,55,-0.76
61281,09/10/2020 ,05,50,9.45
61282,09/09/2020 ,09,55,14.81
61283,03/26/2020 ,23,05,42.22
61284,04/19/2020 ,12,40,4.08
61285,01/16/2020 ,12,45,18.24
61286,03/22/2020 ,04,40,12.02
61287,07/09/2020 ,07,30,11.74
61288,04/11/2020 ,23,20,2.87
61289,01/06/2020 ,23,00,18.73
61290,10/17/2020 ,06,05,-12.04
61291,10/12/2020 ,03,35,6.69
61292,11/11/2020 ,01,00,18.28
61293,08/22/2020 ,15,40,26.52
61294,11/29/2020 ,00,10,19.32
61295,06/27/2020 ,18,30,13.37
61296,12/12/2020 ,21,15,16.26
61297,06/14/2020 ,04,30,2.19
61298,03/01/2020 ,21,50,11.64
61299,03/11/2020 ,15,25,27.32
61300,02/04/2020 ,12,40,11.0
61301,03/19/2020 ,09,05,12.23
61302,01/06/2020 ,09,20,18.71
61303,07/09/2020 ,21,30,13.92
61304,01/01/2020 ,07,05,12.17
61305,02/15/2020 ,18,35,24.63
61306,12/21/2020 ,07,50,27.6
61307,03/25/2020 ,00,15,11.66
61308,03/29/2020 ,06,20,16.11
61309,11/04/2020 ,19,05,11.52
61310,09/05/2020 ,21,05,18.29
61311,08/06/2020 ,09,55,9.34
61312,06/15/2020 ,21,50,16.32
61313,08/10/2020 ,07,45,12.8
61314,06/09/2020 ,03,00,13.27
61315,06/23/2020 ,13,05,18.38
61316,03/23/2020 ,07,20,19.69
61317,05/24/2020 ,07,50,5.45
61318,07/16/2020 ,19,30,17.83
61319,04/23/2020 ,17,25,20.38
61320,11/08/2020 ,16,20,-0.73
61321,09/26/2020 ,10,15,5.32
61322,11/24/2020 ,18,10,22.26
61323,12/25/2020 ,02,25,18.74
61324,07/15/2020 ,11,55,19.28
61325,11/20/2020 ,02,05,-0.95
61326,09/08/2020 ,17,40,5.58
61327,06/12/2020 ,22,10,13.64
61328,06/10/2020 ,20,50,16.66
61329,11/06/2020 ,14,55,33.05
61330,03/30/2020 ,17,50,13.2
61331,04/21/2020 ,11,55,19.33
61332,11/02/2020 ,13,55,28.84
61333,02/26/2020 ,11,25,11.79
61334,02/25/2020 ,05,15,19.11
61335,04/27/2020 ,20,10,26.25
61336,09/02/2020 ,22,00,19.3
61337,03/16/2020 ,07,45,31.21
61338,07/31/2020 ,02,00,14.14
61339,09/23/2020 ,18,40,17.66
61340,10/12/2020 ,12,15,12.38
61341,09/02/2020 ,08,35,18.71
61342,11/24/2020 ,02,55,-5.73
61343,12/22/2020 ,16,00,-0.93
61344,06/25/2020 ,18,40,19.05
61345,08/29/2020 ,16,35,47.64
61346,02/22/2020 ,15,00,13.11
61347,07/27/2020 ,04,50,11.97
61348,09/02/2020 ,17,55,22.17
61349,01/17/2020 ,00,40,15.46
61350,12/26/2020 ,13,30,1.73
61351,12/01/2020 ,21,50,2.24
61352,03/21/2020 ,00,45,15.32
61353,08/06/2020 ,23,25,14.42
61354,12/02/2020 ,05,55,20.96
61355,11/15/2020 ,18,25,27.87
61356,01/08/2020 ,16,05,-0.76
61357,06/29/2020 ,05,25,2.28
61358,09/07/2020 ,09,35,14.71
61359,01/31/2020 ,16,10,12.37
61360,02/16/2020 ,03,50,9.32
61361,02/09/2020 ,01,15,-4.29
61362,03/31/2020 ,14,15,17.73
61363,09/27/2020 ,08,20,12.32
61364,04/03/2020 ,23,20,17.81
61365,06/01/2020 ,11,45,17.4
61366,07/27/2020 ,22,50,17.3
61367,01/10/2020 ,08,20,18.64
61368,06/23/2020 ,04,25,9.46
61369,01/15/2020 ,06,30,10.89
61370,12/07/2020 ,11,45,18.16
61371,05/22/2020 ,10,50,12.72
61372,03/13/2020 ,09,10,16.81
61373,10/06/2020 ,21,25,16.25
61374,06/19/2020 ,03,55,9.38
61375,11/05/2020 ,00,20,6.27
61376,06/09/2020 ,15,10,8.9
61377,11/19/2020 ,02,55,-6.01
61378,12/02/2020 ,19,10,20.27
61379,12/13/2020 ,06,00,19.19
61380,09/16/2020 ,15,45,32.43
61381,11/21/2020 ,16,45,22.95
61382,08/13/2020 ,08,20,14.26
61383,10/29/2020 ,14,35,14.85
61384,05/09/2020 ,12,15,20.14
61385,05/27/2020 ,18,05,15.91
61386,02/17/2020 ,00,30,-0.57
61387,03/31/2020 ,05,55,12.72
61388,12/02/2020 ,10,00,2.24
61389,10/19/2020 ,21,55,23.79
61390,02/19/2020 ,14,05,30.22
61391,02/15/2020 ,12,30,14.46
61392,10/04/2020 ,08,30,22.41
61393,12/09/2020 ,08,15,24.98
61394,02/09/2020 ,16,00,15.82
61395,07/12/2020 ,23,55,14.37
61396,06/13/2020 ,22,20,15.29
61397,02/07/2020 ,19,55,17.72
61398,10/21/2020 ,00,00,-0.74
61399,03/17/2020 ,19,12,122.07
61400,05/14/2020 ,14,00,22.43
61401,04/27/2020 ,22,10,19.27
61402,04/24/2020 ,06,15,-0.6
61403,06/30/2020 ,11,05,14.96
61404,11/28/2020 ,01,30,18.6
61405,05/27/2020 ,05,20,11.94
61406,05/12/2020 ,23,00,12.85
61407,08/31/2020 ,10,55,19.58
61408,04/29/2020 ,22,55,18.73
61409,10/30/2020 ,21,00,22.88
61410,06/07/2020 ,06,30,8.34
61411,03/13/2020 ,01,25,11.33
61412,10/16/2020 ,20,35,17.09
61413,05/23/2020 ,07,40,7.51
61414,01/04/2020 ,09,25,22.01
61415,02/22/2020 ,01,35,12.84
61416,11/09/2020 ,07,30,-0.71
61417,12/06/2020 ,06,55,20.77
61418,05/03/2020 ,16,45,24.98
61419,10/03/2020 ,07,45,1.91
61420,08/22/2020 ,21,30,16.35
61421,01/14/2020 ,20,45,14.38
61422,02/03/2020 ,16,50,14.57
61423,01/09/2020 ,12,05,19.08
61424,07/18/2020 ,03,40,10.9
61425,03/04/2020 ,06,25,16.28
61426,03/17/2020 ,16,55,16.25
61427,02/28/2020 ,12,30,16.26
61428,07/09/2020 ,18,25,15.42
61429,05/28/2020 ,20,05,16.44
61430,09/29/2020 ,01,40,14.0
61431,10/24/2020 ,05,10,22.95
61432,11/06/2020 ,11,40,28.83
61433,07/16/2020 ,03,05,10.29
61434,10/09/2020 ,14,40,92.09
61435,09/25/2020 ,17,45,19.17
61436,02/01/2020 ,23,20,15.94
61437,01/12/2020 ,16,00,14.83
61438,08/21/2020 ,20,00,25.83
61439,07/24/2020 ,18,45,12.86
61440,02/05/2020 ,12,50,11.83
61441,07/04/2020 ,10,40,17.39
61442,05/10/2020 ,17,25,25.35
61443,04/06/2020 ,08,35,13.63
61444,01/19/2020 ,07,30,17.23
61445,08/26/2020 ,05,40,16.21
61446,12/12/2020 ,10,55,25.58
61447,08/22/2020 ,06,30,14.93
61448,08/29/2020 ,08,25,17.96
61449,01/30/2020 ,05,20,18.18
61450,10/27/2020 ,22,20,33.86
61451,11/27/2020 ,17,15,26.5
61452,06/10/2020 ,02,05,12.94
61453,06/03/2020 ,16,00,21.54
61454,03/19/2020 ,08,30,11.89
61455,05/15/2020 ,20,15,12.53
61456,07/11/2020 ,01,00,12.63
61457,08/28/2020 ,05,05,13.78
61458,09/23/2020 ,13,45,16.96
61459,02/16/2020 ,20,10,16.45
61460,11/21/2020 ,20,15,21.71
61461,04/26/2020 ,04,45,2.25
61462,11/15/2020 ,19,55,25.26
61463,11/11/2020 ,03,40,17.98
61464,09/07/2020 ,23,20,16.21
61465,08/02/2020 ,01,40,10.88
61466,11/18/2020 ,00,45,-0.76
61467,10/08/2020 ,06,10,18.91
61468,12/28/2020 ,03,25,16.88
61469,07/04/2020 ,15,25,75.0
61470,01/26/2020 ,01,40,14.25
61471,02/09/2020 ,08,20,0.75
61472,08/26/2020 ,19,05,25.83
61473,10/03/2020 ,05,20,-0.74
61474,12/04/2020 ,14,35,17.38
61475,05/15/2020 ,17,35,16.54
61476,12/08/2020 ,02,30,20.38
61477,01/04/2020 ,20,25,15.16
61478,11/14/2020 ,17,50,37.31
61479,11/09/2020 ,11,30,-0.73
61480,04/08/2020 ,14,35,21.65
61481,09/02/2020 ,08,55,19.07
61482,04/28/2020 ,13,05,18.39
61483,02/21/2020 ,23,25,18.5
61484,07/27/2020 ,04,30,11.54
61485,03/15/2020 ,14,05,28.81
61486,04/29/2020 ,15,20,16.32
61487,10/18/2020 ,02,50,-3.18
61488,05/05/2020 ,05,40,1.29
61489,01/07/2020 ,19,35,16.46
61490,09/24/2020 ,18,30,18.76
61491,09/23/2020 ,16,15,15.5
61492,03/07/2020 ,16,00,-0.76
61493,10/04/2020 ,14,55,22.47
61494,11/17/2020 ,17,10,33.24
61495,07/05/2020 ,07,15,11.15
61496,03/01/2020 ,13,45,11.68
61497,03/29/2020 ,23,30,13.33
61498,10/06/2020 ,12,25,19.34
61499,10/31/2020 ,14,30,0.38
61500,02/09/2020 ,23,35,10.4
61501,05/04/2020 ,11,30,16.55
61502,11/23/2020 ,23,35,-0.64
61503,02/23/2020 ,07,15,15.13
61504,04/23/2020 ,09,40,18.18
61505,07/27/2020 ,18,05,20.24
61506,09/21/2020 ,01,45,10.95
61507,05/03/2020 ,07,25,2.3
61508,01/18/2020 ,05,30,3.45
61509,07/13/2020 ,21,45,10.71
61510,02/11/2020 ,05,20,16.76
61511,10/03/2020 ,06,35,3.19
61512,06/29/2020 ,00,55,9.05
61513,01/18/2020 ,00,22,15.68
61514,06/30/2020 ,01,55,13.78
61515,06/13/2020 ,19,15,19.26
61516,02/11/2020 ,07,15,18.05
61517,06/02/2020 ,09,30,15.63
61518,12/14/2020 ,03,50,19.1
61519,09/26/2020 ,02,05,3.44
61520,01/13/2020 ,09,10,2.24
61521,08/11/2020 ,08,25,16.63
61522,03/25/2020 ,02,35,8.41
61523,06/13/2020 ,12,35,15.25
61524,01/19/2020 ,01,00,11.51
61525,02/22/2020 ,12,40,13.72
61526,05/23/2020 ,20,30,7.1
61527,02/26/2020 ,15,40,8.84
61528,08/10/2020 ,13,50,14.57
61529,04/15/2020 ,07,15,18.8
61530,08/05/2020 ,22,15,15.43
61531,12/04/2020 ,01,55,18.95
61532,05/17/2020 ,10,25,11.71
61533,02/17/2020 ,22,10,17.59
61534,11/18/2020 ,14,35,0.6
61535,04/10/2020 ,09,05,14.26
61536,01/15/2020 ,11,00,17.94
61537,12/21/2020 ,15,40,19.11
61538,02/26/2020 ,11,05,11.29
61539,06/23/2020 ,03,55,9.38
61540,05/13/2020 ,07,20,11.33
61541,08/08/2020 ,14,25,16.85
61542,03/25/2020 ,22,00,5.79
61543,05/08/2020 ,00,30,16.36
61544,12/21/2020 ,11,05,18.95
61545,04/26/2020 ,12,55,1.53
61546,07/15/2020 ,12,00,19.24
61547,09/29/2020 ,14,45,16.1
61548,08/31/2020 ,16,00,101.75
61549,11/09/2020 ,19,55,2.49
61550,07/23/2020 ,20,55,25.2
61551,03/08/2020 ,23,25,-0.54
61552,01/30/2020 ,08,40,24.43
61553,02/15/2020 ,20,25,14.53
61554,11/06/2020 ,10,00,29.91
61555,09/05/2020 ,17,55,20.28
61556,06/30/2020 ,05,10,13.88
61557,03/16/2020 ,23,10,20.69
61558,04/15/2020 ,05,15,17.64
61559,03/21/2020 ,07,35,17.37
61560,04/19/2020 ,16,00,5.47
61561,06/23/2020 ,18,05,18.29
61562,09/07/2020 ,13,30,20.88
61563,11/02/2020 ,03,05,0.0
61564,07/24/2020 ,23,15,15.99
61565,12/04/2020 ,19,55,28.49
61566,01/28/2020 ,07,05,19.59
61567,11/20/2020 ,18,25,25.33
61568,03/18/2020 ,04,00,14.96
61569,09/30/2020 ,02,20,-1.46
61570,07/04/2020 ,18,45,19.61
61571,09/07/2020 ,04,35,14.31
61572,10/15/2020 ,00,55,-0.74
61573,04/16/2020 ,20,40,-0.72
61574,05/24/2020 ,04,15,15.12
61575,11/07/2020 ,20,42,-0.73
61576,10/07/2020 ,22,20,16.17
61577,01/16/2020 ,14,20,18.36
61578,01/30/2020 ,14,05,17.57
61579,05/05/2020 ,13,50,2.52
61580,01/25/2020 ,23,45,16.3
61581,05/12/2020 ,22,40,12.67
61582,10/16/2020 ,12,20,18.13
61583,11/15/2020 ,18,40,27.72
61584,12/31/2020 ,19,30,16.44
61585,05/28/2020 ,16,20,19.86
61586,04/15/2020 ,19,50,17.37
61587,05/21/2020 ,15,25,20.95
61588,10/29/2020 ,18,25,32.26
61589,07/31/2020 ,07,40,14.28
61590,01/22/2020 ,20,05,22.41
61591,08/04/2020 ,15,05,24.43
61592,06/29/2020 ,18,55,9.62
61593,05/16/2020 ,15,00,15.96
61594,12/15/2020 ,10,42,21.94
61595,11/18/2020 ,18,45,0.23
61596,10/06/2020 ,11,15,17.25
61597,08/27/2020 ,06,55,15.08
61598,10/06/2020 ,02,10,-0.72
61599,04/04/2020 ,16,45,18.39
61600,09/27/2020 ,11,50,12.7
61601,01/10/2020 ,11,50,18.79
61602,05/27/2020 ,10,55,17.73
61603,04/12/2020 ,03,05,18.15
61604,06/06/2020 ,14,15,29.62
61605,11/20/2020 ,01,30,-1.62
61606,06/07/2020 ,20,55,18.44
61607,12/25/2020 ,01,10,18.72
61608,01/28/2020 ,23,40,6.99
61609,11/09/2020 ,13,30,-1.44
61610,06/12/2020 ,07,25,11.43
61611,07/24/2020 ,20,00,14.63
61612,03/17/2020 ,07,10,19.26
61613,12/01/2020 ,14,50,-0.73
61614,07/28/2020 ,23,55,12.15
61615,10/11/2020 ,19,55,20.91
61616,11/26/2020 ,01,10,9.86
61617,11/29/2020 ,13,15,12.97
61618,11/12/2020 ,13,35,27.06
61619,12/28/2020 ,16,40,17.64
61620,04/11/2020 ,16,25,15.63
61621,06/09/2020 ,01,05,13.77
61622,03/11/2020 ,06,20,7.17
61623,01/13/2020 ,19,25,16.85
61624,02/14/2020 ,00,15,17.09
61625,10/10/2020 ,02,40,5.99
61626,09/11/2020 ,00,25,15.67
61627,11/23/2020 ,22,20,2.76
61628,12/05/2020 ,08,00,32.49
61629,09/11/2020 ,22,15,16.8
61630,04/18/2020 ,23,10,2.2
61631,11/16/2020 ,04,45,1.34
61632,12/12/2020 ,04,20,17.4
61633,04/26/2020 ,03,35,2.49
61634,05/31/2020 ,05,05,13.01
61635,01/25/2020 ,15,15,11.95
61636,05/03/2020 ,14,45,32.11
61637,06/20/2020 ,00,20,12.01
