Date,Time,Power
20201107,1900,124.866
20201107,2000,152.508
20201107,2100,151.337
20201107,2200,150.998
20201107,2300,152.719
20201108,0,150
20201108,100,160.017
20201108,200,165.699
20201108,300,170.895
20201108,400,151.504
20201108,500,158.523
20201108,600,178.785
20201108,700,179.453
20201108,800,180.86
20201108,900,181.57
20201108,1000,181.423
20201108,1100,181.458
20201108,1200,181.425
20201108,1300,181.199
20201108,1400,164.148
20201108,1500,141.965
20201108,1600,134.619
20201108,1700,116.844
20201108,1800,114.178
20201108,1900,136.85
20201108,2000,156.833
20201108,2100,141.71
20201108,2200,194.103
20201108,2300,212.372
20201109,0,222.627
20201109,100,211.061
20201109,200,223.687
20201109,300,225.708
20201109,400,224.41
20201109,500,211.562
20201109,600,154.214
20201109,700,123.851
20201109,800,70.369
20201109,900,85.119
20201109,1000,140.094
20201109,1100,110.794
20201109,1200,100.731
20201109,1300,97.195
20201109,1400,103.484
20201109,1500,94.609
20201109,1600,93.022
20201109,1700,84.444
20201109,1800,106.298
20201109,1900,122.417
20201109,2000,138.055
20201109,2100,129.707
20201109,2200,134.603
20201109,2300,131.676
20201110,0,134.801
20201110,100,158.019
20201110,200,76.565
20201110,300,76.349
20201110,400,73.067
20201110,500,104.623
20201110,600,111.728
20201110,700,105.735
20201110,800,70.115
20201110,900,46.292
20201110,1000,37.915
20201110,1100,30.116
20201110,1200,27.427
20201110,1300,16.538
20201110,1400,23.157
20201110,1500,32.893
20201110,1600,20.138
20201110,1700,15.535
20201110,1800,16.188
20201110,1900,30.208
20201110,2000,39.112
20201110,2100,42.544
20201110,2200,41.356
20201110,2300,38.55
20201111,0,38.492
20201111,100,39.587
20201111,200,31.06
20201111,300,26.41
20201111,400,27.272
20201111,500,23.979
20201111,600,22.074
20201111,700,19.421
20201111,800,13.252
20201111,900,15.483
20201111,1000,2.766
20201111,1100,0.995
20201111,1200,2.185
20201111,1300,8.528
20201111,1400,12.955
20201111,1500,3.569
20201111,1600,0.002
20201111,1700,0
20201111,1800,0.002
20201111,1900,13.281
20201111,2000,62.987
20201111,2100,69.579
20201111,2200,113.143
20201111,2300,163.172
20201112,0,158.313
20201112,100,142.117
20201112,200,156.674
20201112,300,106.173
20201112,400,56.095
20201112,500,50.951
20201112,600,62.434
20201112,700,58.934
20201112,800,54.084
20201112,900,48.545
20201112,1000,53.317
20201112,1100,63.495
20201112,1200,59.487
20201112,1300,61.295
20201112,1400,44.014
20201112,1500,30.412
20201112,1600,9.56
20201112,1700,0.038
20201112,1800,0
20201112,1900,0
20201112,2000,0.546
20201112,2100,12.33
20201112,2200,72.803
20201112,2300,145.241
20201113,0,140.71
20201113,100,137.924
20201113,200,138.162
20201113,300,125.038
20201113,400,100.466
20201113,500,86.855
20201113,600,70.661
20201113,700,82.706
20201113,800,73.73
20201113,900,61.414
20201113,1000,44.306
20201113,1100,20.533
20201113,1200,2.517
20201113,1300,6.308
20201113,1400,2.168
20201113,1500,7.198
20201113,1600,0.021
20201113,1700,0
20201113,1800,0
20201113,1900,0
20201113,2000,0
20201113,2100,0
20201113,2200,0
20201113,2300,0
20201114,0,0
20201114,100,1.41
20201114,200,15.089
20201114,300,15.854
20201114,400,37.68
20201114,500,33.616
20201114,600,59.4
20201114,700,71.146
20201114,800,76.808
20201114,900,106.633
20201114,1000,122.245
20201114,1100,143.733
20201114,1200,211.482
20201114,1300,210.899
20201114,1400,222.406
20201114,1500,221.438
20201114,1600,159.757
20201114,1700,108.747
20201114,1800,73.31
20201114,1900,133.951
20201114,2000,152.864
20201114,2100,200.908
20201114,2200,209.336
20201114,2300,209.101
20201115,0,190.457
20201115,100,180.538
20201115,200,158.046
20201115,300,126.652
20201115,400,105.713
20201115,500,64.014
20201115,600,36.19
20201115,700,13.925
20201115,800,0.082
20201115,900,0
20201115,1000,0
20201115,1100,0
20201115,1200,0
20201115,1300,0
20201115,1400,0.034
20201115,1500,1.227
20201115,1600,2.764
20201115,1700,6.848
20201115,1800,11.939
20201115,1900,30.319
20201115,2000,50.209
20201115,2100,63.005
20201115,2200,68.449
20201115,2300,111.385
20201116,0,126.599
20201116,100,136.774
20201116,200,170.897
20201116,300,163.923
20201116,400,152.746
20201116,500,144.912
20201116,600,143.896
20201116,700,151.535
20201116,800,158.934
20201116,900,125.392
20201116,1000,82.542
20201116,1100,83.502
20201116,1200,68.952
20201116,1300,40.282
20201116,1400,28.252
20201116,1500,16.167
20201116,1600,6.543
20201116,1700,7.517
20201116,1800,22.77
20201116,1900,24.721
20201116,2000,22.867
20201116,2100,50.871
20201116,2200,91.814
20201116,2300,113.459
20201117,0,128.961
20201117,100,117.641
20201117,200,87.892
20201117,300,53.883
20201117,400,32.848
20201117,500,25.087
20201117,600,17.307
20201117,700,16.261
20201117,800,14.89
20201117,900,20.057
20201117,1000,2.814
20201117,1100,8.954
20201117,1200,12.054
20201117,1300,17.68
20201117,1400,21.995
20201117,1500,32.501
20201117,1600,40.006
20201117,1700,44.191
20201117,1800,53.671
20201117,1900,108.612
20201117,2000,159.729
20201117,2100,171.645
20201117,2200,171.041
20201117,2300,172.317
20201118,0,172.289
20201118,100,169.393
20201118,200,162.903
20201118,300,152.808
20201118,400,191.399
20201118,500,212.012
20201118,600,212.594
20201118,700,222.294
20201118,800,212.624
20201118,900,154.076
20201118,1000,162.727
20201118,1100,156.348
20201118,1200,148.511
20201118,1300,171.756
20201118,1400,193.24
20201118,1500,198.044
20201118,1600,181.901
20201118,1700,198.485
20201118,1800,199.858
20201118,1900,222.202
20201118,2000,223.44
20201118,2100,223.515
20201118,2200,222.1
20201118,2300,197.853
20201119,0,224.592
20201119,100,224.71
20201119,200,224.82
20201119,300,224.833
20201119,400,224.86
20201119,500,224.859
20201119,600,224.858
20201119,700,224.873
20201119,800,225.089
20201119,900,225.023
20201119,1000,224.918
20201119,1100,224.897
20201119,1200,224.789
20201119,1300,224.372
20201119,1400,223.81
20201119,1500,213.548
20201119,1600,213.131
20201119,1700,222.004
20201119,1800,223.78
20201119,1900,223.617
20201119,2000,223.66
20201119,2100,224.099
20201119,2200,225.188
20201119,2300,225.078
20201120,0,225.104
20201120,100,224.921
20201120,200,224.279
20201120,300,223.372
20201120,400,223.05
20201120,500,181.643
20201120,600,178.51
20201120,700,158.185
20201120,800,118.889
20201120,900,91.74
20201120,1000,32.243
20201120,1100,5.141
20201120,1200,6.754
20201120,1300,7.439
20201120,1400,15.22
20201120,1500,22.256
20201120,1600,17.591
20201120,1700,8.536
20201120,1800,7.171
20201120,1900,12.491
20201120,2000,19.737
20201120,2100,47.123
20201120,2200,46.521
20201120,2300,19.092
20201121,0,6.445
20201121,100,1.527
20201121,200,0.798
20201121,300,0.071
20201121,400,0.02
20201121,500,3.407
20201121,600,12.697
20201121,700,1.257
20201121,800,0
20201121,900,0
20201121,1000,0.015
20201121,1100,0.097
20201121,1200,0
20201121,1300,0
20201121,1400,0
20201121,1500,0
20201121,1600,0
20201121,1700,2.3
20201121,1800,3.361
20201121,1900,3.694
20201121,2000,3.611
20201121,2100,16.085
20201121,2200,12.442
20201121,2300,2.505
20201122,0,0.118
20201122,100,0
20201122,200,0.006
20201122,300,0.002
20201122,400,0
20201122,500,0
20201122,600,0
20201122,700,29.259
20201122,800,62.98
20201122,900,100.24
20201122,1000,121.918
20201122,1100,95.474
20201122,1200,67.354
20201122,1300,68.837
20201122,1400,84.881
20201122,1500,94.461
20201122,1600,113.861
20201122,1700,99.16
20201122,1800,59.059
20201122,1900,66.546
20201122,2000,73.84
20201122,2100,54.799
20201122,2200,40.404
20201122,2300,18.837
20201123,0,20.254
20201123,100,7.128
20201123,200,8.1
20201123,300,13.799
20201123,400,14.285
20201123,500,8.158
20201123,600,10.762
20201123,700,15.354
20201123,800,18.057
20201123,900,44.755
20201123,1000,41.097
20201123,1100,57.884
20201123,1200,113.42
20201123,1300,138.279
20201123,1400,154.688
20201123,1500,153.919
20201123,1600,116.991
20201123,1700,165.8
20201123,1800,190.329
20201123,1900,211.692
20201123,2000,211.915
20201123,2100,213.367
20201123,2200,223.67
20201123,2300,224.859
20201124,0,224.785
20201124,100,222.489
20201124,200,210.823
20201124,300,199.058
20201124,400,170.138
20201124,500,141.559
20201124,600,145.186
20201124,700,199.359
20201124,800,210.362
20201124,900,221.172
20201124,1000,221.795
20201124,1100,163.66
20201124,1200,162.808
20201124,1300,236.772
20201124,1400,213.138
20201124,1500,182.412
20201124,1600,224.349
20201124,1700,197.516
20201124,1800,223.989
20201124,1900,223.814
20201124,2000,224.618
20201124,2100,221.282
20201124,2200,199.185
20201124,2300,198.558
20201125,0,165.625
20201125,100,144.324
20201125,200,114.717
20201125,300,108.662
20201125,400,98.267
20201125,500,48.812
20201125,600,22.006
20201125,700,15.263
20201125,800,9.198
20201125,900,21.139
20201125,1000,6.346
20201125,1100,5.526
20201125,1200,2.498
20201125,1300,7.75
20201125,1400,13.078
20201125,1500,25.146
20201125,1600,32.903
20201125,1700,39.78
20201125,1800,36.239
20201125,1900,102.613
20201125,2000,182.064
20201125,2100,221.895
20201125,2200,224.563
20201125,2300,211.123
20201126,0,211.232
20201126,100,210.435
20201126,200,201.164
20201126,300,193.28
20201126,400,194.07
20201126,500,200.725
20201126,600,211.56
20201126,700,198.783
20201126,800,169.465
20201126,900,149.616
20201126,1000,100.365
20201126,1100,90.768
20201126,1200,68.706
20201126,1300,69.058
20201126,1400,60.755
20201126,1500,63.613
20201126,1600,48.027
20201126,1700,26.942
20201126,1800,1.432
20201126,1900,0
20201126,2000,0
20201126,2100,0.014
20201126,2200,23.37
20201126,2300,179.658
20201127,0,169.12
20201127,100,139.203
20201127,200,143.841
20201127,300,128.505
20201127,400,132.232
20201127,500,169.324
20201127,600,192.787
20201127,700,199.945
20201127,800,179.411
20201127,900,172.064
20201127,1000,213.115
20201127,1100,210.334
20201127,1200,197.103
20201127,1300,159.99
20201127,1400,148.582
20201127,1500,153.674
20201127,1600,137.123
20201127,1700,113.469
20201127,1800,107.626
20201127,1900,118.915
20201127,2000,128.743
20201127,2100,116.58
20201127,2200,130.767
20201127,2300,107.548
20201128,0,118.055
20201128,100,104.78
20201128,200,88.616
20201128,300,112.161
20201128,400,96.359
20201128,500,63.067
20201128,600,113.142
20201128,700,83.868
20201128,800,51.131
20201128,900,54.849
20201128,1000,75.932
20201128,1100,54.396
20201128,1200,47.549
20201128,1300,28.66
20201128,1400,32.588
20201128,1500,11.45
20201128,1600,2.189
20201128,1700,3.731
20201128,1800,7.899
20201128,1900,2.772
20201128,2000,0.293
20201128,2100,0.141
20201128,2200,0
20201128,2300,0
20201129,0,0
20201129,100,0.287
20201129,200,1.283
20201129,300,7.038
20201129,400,12.446
20201129,500,7.62
20201129,600,7.34
20201129,700,15.149
20201129,800,17.266
20201129,900,32.029
20201129,1000,46.286
20201129,1100,68.493
20201129,1200,89.574
20201129,1300,91.297
20201129,1400,99.406
20201129,1500,104.74
20201129,1600,98.318
20201129,1700,100.746
20201129,1800,163.866
20201129,1900,191.008
20201129,2000,193.952
20201129,2100,209.27
20201129,2200,182.428
20201129,2300,181.843
20201130,0,197.869
20201130,100,197.229
20201130,200,209.459
20201130,300,193.359
20201130,400,154.71
20201130,500,123.356
20201130,600,75.741
20201130,700,43.804
20201130,800,13.045
20201130,900,6.769
20201130,1000,1.973
20201130,1100,1.874
20201130,1200,2.782
20201130,1300,8.144
20201130,1400,17.487
20201130,1500,27.551
20201130,1600,36.75
20201130,1700,49.419
20201130,1800,55.192
20201130,1900,87.806
20201130,2000,127.414
20201130,2100,195.141
20201130,2200,224.9
20201130,2300,236.927
20201201,0,237.119
20201201,100,237.281
20201201,200,236.57
20201201,300,228.65
20201201,400,61.915
20201201,500,62.203
20201201,600,62.591
20201201,700,62.094
20201201,800,60.572
20201201,900,58.364
20201201,1000,59.534
20201201,1100,61.519
20201201,1200,62.567
20201201,1300,236.814
20201201,1400,237.076
20201201,1500,235.639
20201201,1600,208.538
20201201,1700,201.062
20201201,1800,218.447
20201201,1900,237.236
20201201,2000,237.987
20201201,2100,238.496
20201201,2200,218.291
20201201,2300,225.633
20201202,0,128.05
20201202,100,33.941
20201202,200,127.225
20201202,300,127.34
20201202,400,161.56
20201202,500,151.024
20201202,600,133.361
20201202,700,131.938
20201202,800,139.23
20201202,900,126.578
20201202,1000,215.302
20201202,1100,227.316
20201202,1200,189.159
20201202,1300,175.149
20201202,1400,180.839
20201202,1500,156.338
20201202,1600,194.44
20201202,1700,168.273
20201202,1800,150.486
20201202,1900,180.037
20201202,2000,187.928
20201202,2100,203.77
20201202,2200,214.963
20201202,2300,203.032
20201203,0,207.588
20201203,100,201.137
20201203,200,196.065
20201203,300,176.378
20201203,400,151.327
20201203,500,176.14
20201203,600,193.487
20201203,700,168.575
20201203,800,133.225
20201203,900,127.466
20201203,1000,194.152
20201203,1100,173.31
20201203,1200,100.738
20201203,1300,73.395
20201203,1400,41.855
20201203,1500,39.384
20201203,1600,27.26
20201203,1700,19.487
20201203,1800,10.494
20201203,1900,4.577
20201203,2000,0.64
20201203,2100,0
20201203,2200,0
20201203,2300,0
20201204,0,0
20201204,100,0.099
20201204,200,4.657
20201204,300,12.198
20201204,400,21.878
20201204,500,32.756
20201204,600,35.002
20201204,700,37.234
20201204,800,37.293
20201204,900,49.779
20201204,1000,0.212
20201204,1100,0.167
20201204,1200,0.187
20201204,1300,0.15
20201204,1400,0.058
20201204,1500,0.488
20201204,1600,0
20201204,1700,0
20201204,1800,0
20201204,1900,0
20201204,2000,0
20201204,2100,0
20201204,2200,0
20201204,2300,0
20201205,0,0
20201205,100,0
20201205,200,0
20201205,300,0
20201205,400,0.01
20201205,500,0.227
20201205,600,0.272
20201205,700,0.267
20201205,800,0.478
20201205,900,0
20201205,1000,0
20201205,1100,0
20201205,1200,0
20201205,1300,0
20201205,1400,7.087
20201205,1500,0
20201205,1600,7.612
20201205,1700,7.449
20201205,1800,0.415
20201205,1900,0.766
20201205,2000,1.375
20201205,2100,32.952
20201205,2200,23.755
20201205,2300,45.074
20201206,0,52.443
20201206,100,40.564
20201206,200,39.293
20201206,300,83.187
20201206,400,118.367
20201206,500,105.119
20201206,600,125.251
20201206,700,114.772
20201206,800,102.593
20201206,900,68.474
20201206,1000,8.08
20201206,1100,9.674
20201206,1200,12.428
20201206,1300,10.489
20201206,1400,9.856
20201206,1500,9.979
20201206,1600,4.236
20201206,1700,0.013
20201206,1800,0
20201206,1900,0
20201206,2000,0
20201206,2100,0
20201206,2200,0
20201206,2300,0
20201207,0,0
20201207,100,0
20201207,200,0
20201207,300,0.052
20201207,400,0
20201207,500,0
20201207,600,0
20201207,700,0
20201207,800,0
20201207,900,0
20201207,1000,0
20201207,1100,0
20201207,1200,0
20201207,1300,0
20201207,1400,0
20201207,1500,0
20201207,1600,0
20201207,1700,0
20201207,1800,0.525
20201207,1900,0.131
20201207,2000,0.002
20201207,2100,1.382
20201207,2200,8.376
20201207,2300,12.993
20201208,0,19.222
20201208,100,24.897
20201208,200,20.829
20201208,300,19.018
20201208,400,10.885
20201208,500,6.25
20201208,600,2.299
20201208,700,3.746
20201208,800,7.231
20201208,900,7.365
20201208,1000,11.78
20201208,1100,1.17
20201208,1200,0.863
20201208,1300,0.661
20201208,1400,0.902
20201208,1500,1.938
20201208,1600,1.895
20201208,1700,4.934
20201208,1800,5.653
20201208,1900,9.01
20201208,2000,16.162
20201208,2100,21.061
20201208,2200,32.156
20201208,2300,75.518
20201209,0,96.122
20201209,100,100.614
20201209,200,106.279
20201209,300,130.608
20201209,400,155.842
20201209,500,149.174
20201209,600,151.545
20201209,700,148.275
20201209,800,136.805
20201209,900,110.258
20201209,1000,101.831
20201209,1100,46.466
20201209,1200,40.437
20201209,1300,47.52
20201209,1400,58.373
20201209,1500,64.831
20201209,1600,79.326
20201209,1700,79.918
20201209,1800,69.302
20201209,1900,117.776
20201209,2000,187.693
20201209,2100,188.213
20201209,2200,201.709
20201209,2300,224.222
20201210,0,227.979
20201210,100,235.579
20201210,200,224.675
20201210,300,208.684
20201210,400,208.03
20201210,500,215.328
20201210,600,225.872
20201210,700,225.735
20201210,800,225.28
20201210,900,201.699
20201210,1000,132.137
20201210,1100,92.064
20201210,1200,72.429
20201210,1300,83.534
20201210,1400,105.145
20201210,1500,118.893
20201210,1600,108.669
20201210,1700,115.628
20201210,1800,207.365
20201210,1900,195.673
20201210,2000,160.609
20201210,2100,175.331
20201210,2200,193.65
20201210,2300,155.11
20201211,0,84.488
20201211,100,116.626
20201211,200,91.38
20201211,300,136.785
20201211,400,116.863
20201211,500,153.292
20201211,600,125.642
20201211,700,105.739
20201211,800,87.24
20201211,900,60.972
20201211,1000,44.023
20201211,1100,11.872
20201211,1200,0.039
20201211,1300,0.341
20201211,1400,0
20201211,1500,0.078
20201211,1600,2.518
20201211,1700,0.051
20201211,1800,0
20201211,1900,0.025
20201211,2000,0.192
20201211,2100,0.968
20201211,2200,6.593
20201211,2300,1.581
20201212,0,13.249
20201212,100,28.6
20201212,200,34.615
20201212,300,40.322
20201212,400,91.677
20201212,500,57.264
20201212,600,49.439
20201212,700,24.732
20201212,800,8.878
20201212,900,0.401
20201212,1000,0
20201212,1100,0.128
20201212,1200,0.002
20201212,1300,0.202
20201212,1400,2.45
20201212,1500,9.29
20201212,1600,18.533
20201212,1700,23.532
20201212,1800,41.767
20201212,1900,70.767
20201212,2000,102.275
20201212,2100,95.592
20201212,2200,103.838
20201212,2300,83.164
20201213,0,39.366
20201213,100,16.805
20201213,200,12.139
20201213,300,4.892
20201213,400,2.581
20201213,500,6.585
20201213,600,0.177
20201213,700,4.162
20201213,800,14.568
20201213,900,30.025
20201213,1000,39.728
20201213,1100,76.698
20201213,1200,225.405
20201213,1300,235.716
20201213,1400,236.208
20201213,1500,237.335
20201213,1600,236.222
20201213,1700,224.942
20201213,1800,123.149
20201213,1900,113.389
20201213,2000,79.647
20201213,2100,48.863
20201213,2200,65.68
20201213,2300,29.06
20201214,0,26.469
20201214,100,13.184
20201214,200,10.283
20201214,300,2.723
20201214,400,0
20201214,500,0
20201214,600,0
20201214,700,0
20201214,800,0
20201214,900,0.495
20201214,1000,2.884
20201214,1100,9.556
20201214,1200,22.919
20201214,1300,42.125
20201214,1400,72.042
20201214,1500,80.735
20201214,1600,83.658
20201214,1700,100.894
20201214,1800,126.201
20201214,1900,156.692
20201214,2000,174.87
20201214,2100,173.522
20201214,2200,187.487
20201214,2300,141.527
20201215,0,121.855
20201215,100,118.44
20201215,200,133.636
20201215,300,121.858
20201215,400,32.304
20201215,500,41.526
20201215,600,39.748
20201215,700,70.435
20201215,800,38.238
20201215,900,36.607
20201215,1000,59.865
20201215,1100,57.775
20201215,1200,69.262
20201215,1300,104.216
20201215,1400,118.552
20201215,1500,188.489
20201215,1600,190.794
20201215,1700,133.126
20201215,1800,181.976
20201215,1900,187.656
20201215,2000,188.95
20201215,2100,154.667
20201215,2200,130.976
20201215,2300,107.272
20201216,0,105.419
20201216,100,101.367
20201216,200,87
20201216,300,71.448
20201216,400,47.332
20201216,500,24.012
20201216,600,11.536
20201216,700,16.409
20201216,800,22.417
20201216,900,16.17
20201216,1000,3.329
20201216,1100,2.918
20201216,1200,4.921
20201216,1300,8.171
20201216,1400,9.326
20201216,1500,10.361
20201216,1600,3.789
20201216,1700,0
20201216,1800,0
20201216,1900,0
20201216,2000,0.006
20201216,2100,0.598
20201216,2200,1.065
20201216,2300,1.134
20201217,0,4.3
20201217,100,10.125
20201217,200,20.636
20201217,300,24.523
20201217,400,25.331
20201217,500,14.186
20201217,600,5.158
20201217,700,2.958
20201217,800,2.628
20201217,900,5.513
20201217,1000,14.912
20201217,1100,17.2
20201217,1200,26.499
20201217,1300,33.266
20201217,1400,32.686
20201217,1500,33.656
20201217,1600,45.46
20201217,1700,68.087
20201217,1800,119.759
20201217,1900,187.293
20201217,2000,203.143
20201217,2100,203.698
20201217,2200,203.776
20201217,2300,237.202
20201218,0,237.335
20201218,100,237.373
20201218,200,237.372
20201218,300,237.324
20201218,400,237.318
20201218,500,237.161
20201218,600,236.828
20201218,700,236.54
20201218,800,228.464
20201218,900,214.744
20201218,1000,216.602
20201218,1100,236.249
20201218,1200,237.189
20201218,1300,236.6
20201218,1400,228.276
20201218,1500,188.346
20201218,1600,99.858
20201218,1700,66.851
20201218,1800,83.2
20201218,1900,77.877
20201218,2000,72.442
20201218,2100,72.276
20201218,2200,105.539
20201218,2300,161.298
20201219,0,142.33
20201219,100,28.282
20201219,200,43.915
20201219,300,120.392
20201219,400,109.628
20201219,500,92.999
20201219,600,93.047
20201219,700,100.048
20201219,800,100.224
20201219,900,45.615
20201219,1000,9.225
20201219,1100,11.553
20201219,1200,3.078
20201219,1300,0.251
20201219,1400,0.276
20201219,1500,0.565
20201219,1600,1.226
20201219,1700,1.567
20201219,1800,1.117
20201219,1900,3.546
20201219,2000,7.957
20201219,2100,22.689
20201219,2200,75.073
20201219,2300,77.279
20201220,0,71.8
20201220,100,77.103
20201220,200,95.184
20201220,300,92.504
20201220,400,93.052
20201220,500,109.292
20201220,600,128.018
20201220,700,127.805
20201220,800,123.006
20201220,900,82.037
20201220,1000,10.699
20201220,1100,3.06
20201220,1200,2.023
20201220,1300,0.997
20201220,1400,0.01
20201220,1500,0
20201220,1600,0
20201220,1700,0.744
20201220,1800,14.898
20201220,1900,26.089
20201220,2000,46.069
20201220,2100,81.145
20201220,2200,101.348
20201220,2300,115.952
20201221,0,122.383
20201221,100,133.243
20201221,200,159.035
20201221,300,173.899
20201221,400,200.308
20201221,500,189.388
20201221,600,173.476
20201221,700,141.81
20201221,800,110.266
20201221,900,83.789
20201221,1000,50.299
20201221,1100,21.695
20201221,1200,19.836
20201221,1300,16.354
20201221,1400,8.886
20201221,1500,6.028
20201221,1600,3.282
20201221,1700,2.544
20201221,1800,1.15
20201221,1900,8.284
20201221,2000,19.305
20201221,2100,45.307
20201221,2200,77.146
20201221,2300,96.608
20201222,0,99.853
20201222,100,130.345
20201222,200,141.766
20201222,300,135.94
20201222,400,149.034
20201222,500,167.171
20201222,600,187.277
20201222,700,189.733
20201222,800,190.401
20201222,900,186.548
20201222,1000,196.325
20201222,1100,236.812
20201222,1200,236.048
20201222,1300,238.763
20201222,1400,238.77
20201222,1500,238.63
20201222,1600,238.523
20201222,1700,237.776
20201222,1800,236.225
20201222,1900,238.472
20201222,2000,238.758
20201222,2100,0
20201222,2200,38.735
20201222,2300,67.573
20201223,0,67.573
20201223,100,67.572
20201223,200,238.786
20201223,300,235.799
20201223,400,215.925
20201223,500,189.567
20201223,600,143.162
20201223,700,132.103
20201223,800,110.573
20201223,900,128.335
20201223,1000,118.002
20201223,1100,131.218
20201223,1200,170.3
20201223,1300,182.236
20201223,1400,193.725
20201223,1500,200.608
20201223,1600,192.745
20201223,1700,208.375
20201223,1800,214.903
20201223,1900,237.6
20201223,2000,238.662
20201223,2100,238.578
20201223,2200,181.081
20201223,2300,173.646
20201224,0,126.104
20201224,100,106.797
20201224,200,86.67
20201224,300,89.309
20201224,400,76.498
20201224,500,49.463
20201224,600,41.345
20201224,700,70.806
20201224,800,82.515
20201224,900,89.601
20201224,1000,71.512
20201224,1100,125.395
20201224,1200,196.594
20201224,1300,173.02
20201224,1400,135.615
20201224,1500,77.921
20201224,1600,52.579
20201224,1700,48.692
20201224,1800,54.51
20201224,1900,54.352
20201224,2000,49.497
20201224,2100,50.159
20201224,2200,49.404
20201224,2300,91.972
20201225,0,118.546
20201225,100,150.764
20201225,200,125.103
20201225,300,133.745
20201225,400,118.145
20201225,500,99.949
20201225,600,102.736
20201225,700,97.481
20201225,800,90.585
20201225,900,76.894
20201225,1000,61.675
20201225,1100,26.77
20201225,1200,13.218
20201225,1300,7.55
20201225,1400,6.165
20201225,1500,6.483
20201225,1600,6.298
20201225,1700,21.017
20201225,1800,25.888
20201225,1900,66.379
20201225,2000,115.091
20201225,2100,179.906
20201225,2200,181.439
20201225,2300,187.127
20201226,0,187.285
20201226,100,208.3
20201226,200,214.922
20201226,300,195.888
20201226,400,194.802
20201226,500,203.337
20201226,600,194.822
20201226,700,195.865
20201226,800,193.554
20201226,900,174.843
20201226,1000,133.394
20201226,1100,156.669
20201226,1200,133.464
20201226,1300,180.728
20201226,1400,207.081
20201226,1500,207.842
20201226,1600,190.452
20201226,1700,194.627
20201226,1800,226.309
20201226,1900,238.527
20201226,2000,238.838
20201226,2100,238.837
20201226,2200,238.821
20201226,2300,238.805
20201227,0,238.798
20201227,100,238.797
20201227,200,238.788
20201227,300,238.772
20201227,400,238.785
20201227,500,239.023
20201227,600,238.78
20201227,700,237.978
20201227,800,228.079
20201227,900,192.714
20201227,1000,142.151
20201227,1100,21.35
20201227,1200,3.566
20201227,1300,1.54
20201227,1400,8.719
20201227,1500,9.498
20201227,1600,13.716
20201227,1700,37.201
20201227,1800,84.171
20201227,1900,104.872
20201227,2000,125.565
20201227,2100,128.277
20201227,2200,96.514
20201227,2300,78.539
20201228,0,84.002
20201228,100,82.413
20201228,200,63.409
20201228,300,68.395
20201228,400,86.302
20201228,500,104.767
20201228,600,104.971
20201228,700,95.216
20201228,800,80.303
20201228,900,57.287
20201228,1000,66.952
20201228,1100,77.966
20201228,1200,84.835
20201228,1300,99.633
20201228,1400,107.396
20201228,1500,102.031
20201228,1600,93.492
20201228,1700,82.816
20201228,1800,72.682
20201228,1900,88.31
20201228,2000,100.395
20201228,2100,86.082
20201228,2200,39.433
20201228,2300,34.572
20201229,0,24.503
20201229,100,20.964
20201229,200,14.1
20201229,300,13.064
20201229,400,10.038
20201229,500,17.105
20201229,600,11.576
20201229,700,30.138
20201229,800,68.891
20201229,900,82.584
20201229,1000,138.94
20201229,1100,226.028
20201229,1200,217.193
20201229,1300,216.104
20201229,1400,228.414
20201229,1500,225.797
20201229,1600,175.767
20201229,1700,122.633
20201229,1800,102.94
20201229,1900,83.243
20201229,2000,50.997
20201229,2100,26.692
20201229,2200,2.159
20201229,2300,0
20201230,0,0
20201230,100,2.253
20201230,200,92.91
20201230,300,224.488
20201230,400,235.907
20201230,500,235.892
20201230,600,235.909
20201230,700,235.879
20201230,800,235.468
20201230,900,226.328
20201230,1000,228.678
20201230,1100,235.752
20201230,1200,235.881
20201230,1300,235.84
20201230,1400,228.676
20201230,1500,227.27
20201230,1600,226.966
20201230,1700,217.579
20201230,1800,173.587
20201230,1900,193.329
20201230,2000,200.486
20201230,2100,189.062
20201230,2200,225.659
20201230,2300,149.526
20201231,0,138.031
20201231,100,235.579
20201231,200,227.395
20201231,300,207.817
20201231,400,176.05
20201231,500,179.588
20201231,600,136.566
20201231,700,127.258
20201231,800,131.948
20201231,900,194.815
20201231,1000,235.858
20201231,1100,235.901
20201231,1200,235.89
20201231,1300,227.756
20201231,1400,161.246
20201231,1500,169.951
20201231,1600,183.123
20201231,1700,216.173
20201231,1800,185.861
20201231,1900,225.006
20201231,2000,226.085
20201231,2100,223.847
20201231,2200,200.658
20201231,2300,213.865
20210101,0,215.874
20210101,100,227.671
20210101,200,226.966
20210101,300,216.528
20210101,400,225.778
20210101,500,213.955
20210101,600,187.422
20210101,700,170.932
20210101,800,165.896
20210101,900,135.64
20210101,1000,114.091
20210101,1100,112.286
20210101,1200,86.602
20210101,1300,63.884
20210101,1400,31.996
20210101,1500,13.894
20210101,1600,16.641
20210101,1700,9.936
20210101,1800,1.331
20210101,1900,0
20210101,2000,0
20210101,2100,4.982
20210101,2200,7.091
20210101,2300,22.102
20210102,0,20.607
20210102,100,61.855
20210102,200,79.532
20210102,300,9.461
20210102,400,2.577
20210102,500,12.548
20210102,600,57.727
20210102,700,78.032
20210102,800,104.115
20210102,900,111.053
20210102,1000,114.293
20210102,1100,106.865
20210102,1200,107.87
20210102,1300,115.42
20210102,1400,122.899
