,date,hour,minute,lmp
89350,03/20/2018 ,20,55,20.78
89351,04/20/2018 ,08,10,-0.13
89352,09/13/2018 ,10,15,20.12
89353,12/29/2018 ,09,10,36.24
89354,05/05/2018 ,02,55,18.11
89355,12/03/2018 ,06,55,58.05
89356,08/04/2018 ,09,45,18.94
89357,09/30/2018 ,21,05,28.02
89358,12/12/2018 ,10,55,42.2
89359,05/01/2018 ,23,15,3.49
89360,01/30/2018 ,03,25,17.52
89361,09/25/2018 ,16,45,256.56
89362,11/01/2018 ,04,15,17.56
89363,07/27/2018 ,04,40,18.46
89364,01/21/2018 ,18,20,19.45
89365,02/05/2018 ,19,50,21.88
89366,11/16/2018 ,14,00,25.94
89367,02/25/2018 ,15,20,13.16
89368,04/21/2018 ,13,05,11.05
89369,08/14/2018 ,08,15,19.89
89370,07/23/2018 ,10,05,25.53
89371,05/07/2018 ,14,15,0.43
89372,10/22/2018 ,07,15,29.58
89373,05/13/2018 ,16,05,27.79
89374,10/04/2018 ,06,20,21.65
89375,10/24/2018 ,21,55,35.88
89376,11/05/2018 ,07,55,22.19
89377,01/18/2018 ,02,55,28.54
89378,11/13/2018 ,09,45,32.3
89379,02/08/2018 ,11,00,19.78
89380,09/22/2018 ,04,25,15.09
89381,05/27/2018 ,12,15,27.53
89382,09/19/2018 ,04,05,17.31
89383,10/02/2018 ,01,15,18.99
89384,02/01/2018 ,17,15,17.96
89385,04/12/2018 ,01,45,-17.29
89386,08/12/2018 ,00,20,20.34
89387,07/26/2018 ,04,15,19.32
89388,09/06/2018 ,23,55,20.88
89389,02/22/2018 ,07,40,28.02
89390,03/22/2018 ,19,10,18.62
89391,10/11/2018 ,18,30,32.57
89392,12/09/2018 ,09,15,41.82
89393,06/01/2018 ,18,10,26.46
89394,04/26/2018 ,23,55,8.09
89395,04/15/2018 ,07,15,18.92
89396,06/24/2018 ,11,30,19.96
89397,03/19/2018 ,11,25,1.24
89398,04/28/2018 ,13,25,27.89
89399,07/14/2018 ,21,30,29.92
89400,01/01/2018 ,05,10,32.23
89401,10/29/2018 ,13,40,37.18
89402,10/09/2018 ,22,15,21.59
89403,05/27/2018 ,08,10,18.67
89404,08/10/2018 ,19,25,30.66
89405,01/06/2018 ,19,45,0.74
89406,04/09/2018 ,22,35,16.64
89407,05/08/2018 ,23,40,1.58
89408,12/05/2018 ,20,00,0.1
89409,06/10/2018 ,07,50,17.16
89410,09/03/2018 ,01,30,19.67
89411,01/15/2018 ,12,05,17.53
89412,12/07/2018 ,10,00,45.18
89413,11/26/2018 ,16,35,31.57
89414,06/19/2018 ,04,35,18.97
89415,07/10/2018 ,07,40,19.62
89416,10/28/2018 ,23,25,24.42
89417,01/16/2018 ,20,55,83.04
89418,05/06/2018 ,07,30,14.08
89419,06/30/2018 ,06,25,18.79
89420,11/05/2018 ,03,10,2.96
89421,04/13/2018 ,17,20,-6.18
89422,03/09/2018 ,14,30,18.83
89423,08/03/2018 ,17,05,37.52
89424,01/02/2018 ,22,45,31.13
89425,07/23/2018 ,14,40,54.23
89426,03/27/2018 ,22,40,18.0
89427,08/21/2018 ,10,00,25.08
89428,08/24/2018 ,17,45,49.02
89429,03/07/2018 ,05,35,17.39
89430,04/29/2018 ,20,05,5.66
89431,12/02/2018 ,20,05,35.0
89432,03/16/2018 ,13,35,18.38
89433,06/24/2018 ,09,30,14.14
89434,03/07/2018 ,08,30,21.86
89435,09/09/2018 ,02,35,19.7
89436,08/06/2018 ,14,10,32.61
89437,10/02/2018 ,19,15,33.02
89438,07/25/2018 ,23,40,25.02
89439,04/12/2018 ,19,45,6.59
89440,08/22/2018 ,20,45,37.47
89441,08/30/2018 ,00,00,17.67
89442,12/25/2018 ,01,20,15.57
89443,03/27/2018 ,09,45,20.1
89444,07/24/2018 ,09,20,24.52
89445,05/20/2018 ,12,05,19.83
89446,03/29/2018 ,16,00,24.75
89447,02/08/2018 ,09,00,20.69
89448,05/31/2018 ,12,30,37.34
89449,12/04/2018 ,17,05,45.84
89450,08/19/2018 ,12,15,31.87
89451,04/23/2018 ,18,15,41.19
89452,08/26/2018 ,08,20,16.73
89453,02/09/2018 ,02,35,14.68
89454,06/19/2018 ,22,15,17.36
89455,09/12/2018 ,04,55,18.47
89456,07/04/2018 ,02,05,17.55
89457,11/22/2018 ,22,15,7.69
89458,07/25/2018 ,19,25,33.16
89459,05/28/2018 ,04,15,16.32
89460,07/19/2018 ,12,30,34.34
89461,05/24/2018 ,21,50,22.58
89462,06/26/2018 ,16,55,25.65
89463,10/24/2018 ,03,30,18.53
89464,04/27/2018 ,23,25,22.11
89465,02/18/2018 ,14,35,16.39
89466,06/30/2018 ,20,05,25.74
89467,06/09/2018 ,23,45,24.18
89468,10/08/2018 ,13,05,28.11
89469,12/28/2018 ,16,30,18.25
89470,10/11/2018 ,06,45,21.59
89471,06/27/2018 ,01,05,15.25
89472,03/17/2018 ,18,00,20.33
89473,07/26/2018 ,20,35,40.84
89474,12/08/2018 ,23,20,42.83
89475,01/07/2018 ,15,05,15.54
89476,07/08/2018 ,16,35,31.73
89477,08/30/2018 ,14,35,53.44
89478,05/26/2018 ,04,50,2.24
89479,08/27/2018 ,21,35,24.7
89480,11/07/2018 ,00,30,24.94
89481,12/09/2018 ,08,00,39.74
89482,03/03/2018 ,20,55,12.49
89483,03/25/2018 ,16,20,17.08
89484,05/05/2018 ,08,40,19.68
89485,11/15/2018 ,13,20,27.47
89486,09/25/2018 ,17,50,108.85
89487,11/02/2018 ,19,25,21.12
89488,08/27/2018 ,22,50,26.28
89489,09/08/2018 ,16,30,28.83
89490,07/29/2018 ,20,25,37.48
89491,06/19/2018 ,10,25,36.65
89492,10/30/2018 ,00,00,7.49
89493,03/31/2018 ,19,35,17.9
89494,01/21/2018 ,14,30,11.16
89495,07/28/2018 ,04,10,20.4
89496,09/30/2018 ,12,10,28.47
89497,02/27/2018 ,12,45,20.1
89498,05/27/2018 ,02,40,14.62
89499,09/12/2018 ,11,00,22.88
89500,03/14/2018 ,10,15,18.63
89501,07/09/2018 ,21,50,19.05
89502,09/11/2018 ,01,45,17.77
89503,10/03/2018 ,07,50,19.37
89504,09/28/2018 ,03,25,10.68
89505,05/30/2018 ,23,40,17.62
89506,02/08/2018 ,04,25,19.45
89507,02/16/2018 ,05,30,-0.07
89508,05/07/2018 ,03,35,-3.67
89509,07/24/2018 ,12,30,32.82
89510,01/25/2018 ,03,40,28.66
89511,05/26/2018 ,18,15,39.92
89512,02/16/2018 ,08,35,3.95
89513,05/29/2018 ,02,05,15.37
89514,02/25/2018 ,14,35,13.74
89515,05/16/2018 ,21,30,17.73
89516,05/08/2018 ,09,55,-0.35
89517,08/02/2018 ,13,30,76.02
89518,10/05/2018 ,18,00,22.99
89519,01/15/2018 ,13,15,1.0
89520,03/04/2018 ,01,35,0.0
89521,02/19/2018 ,02,55,-0.38
89522,02/06/2018 ,07,55,19.94
89523,06/02/2018 ,09,15,19.23
89524,02/08/2018 ,14,55,18.17
89525,09/13/2018 ,09,05,19.71
89526,09/17/2018 ,23,45,20.57
89527,08/24/2018 ,21,15,26.24
89528,12/14/2018 ,15,40,22.05
89529,07/23/2018 ,22,10,26.36
89530,05/14/2018 ,06,45,11.99
89531,03/07/2018 ,10,15,21.09
89532,10/28/2018 ,12,00,22.47
89533,10/01/2018 ,20,00,49.05
89534,05/06/2018 ,09,10,18.22
89535,12/22/2018 ,17,20,24.08
89536,06/18/2018 ,04,40,19.33
89537,08/08/2018 ,22,05,23.32
89538,12/22/2018 ,01,15,15.55
89539,08/07/2018 ,04,05,18.25
89540,03/29/2018 ,14,55,19.95
89541,02/28/2018 ,15,20,23.02
89542,03/29/2018 ,23,15,17.89
89543,01/10/2018 ,21,05,19.21
89544,03/21/2018 ,14,50,19.35
89545,05/27/2018 ,08,30,18.84
89546,05/21/2018 ,01,35,16.87
89547,10/16/2018 ,15,15,22.53
89548,01/02/2018 ,05,55,32.84
89549,07/25/2018 ,22,50,25.19
89550,04/12/2018 ,18,55,3.71
89551,06/24/2018 ,23,25,17.38
89552,10/29/2018 ,21,55,10.24
89553,07/30/2018 ,05,20,18.18
89554,01/02/2018 ,08,50,44.72
89555,10/08/2018 ,20,05,31.0
89556,07/23/2018 ,15,50,67.46
89557,12/07/2018 ,02,45,29.15
89558,12/24/2018 ,22,25,16.13
89559,09/29/2018 ,07,20,26.19
89560,08/29/2018 ,02,40,16.57
89561,02/09/2018 ,12,45,19.9
89562,02/17/2018 ,13,50,17.66
89563,06/01/2018 ,01,00,16.7
89564,03/28/2018 ,03,25,17.22
89565,03/17/2018 ,19,10,18.68
89566,08/30/2018 ,18,20,33.11
89567,07/08/2018 ,23,20,18.13
89568,01/30/2018 ,22,55,4.54
89569,09/23/2018 ,04,05,17.59
89570,06/25/2018 ,03,15,17.59
89571,10/19/2018 ,05,55,21.95
89572,10/02/2018 ,17,00,33.56
89573,01/05/2018 ,01,20,19.49
89574,11/29/2018 ,00,10,-2.79
89575,04/12/2018 ,01,40,-16.92
89576,03/19/2018 ,19,55,26.12
89577,03/12/2018 ,11,45,21.54
89578,10/11/2018 ,02,25,20.81
89579,05/07/2018 ,11,50,0.79
89580,08/07/2018 ,13,50,39.88
89581,12/31/2018 ,14,35,17.35
89582,11/26/2018 ,09,45,31.98
89583,08/09/2018 ,01,10,18.97
89584,09/11/2018 ,16,19,29.9
89585,07/27/2018 ,16,30,63.37
89586,02/10/2018 ,15,20,40.5
89587,11/23/2018 ,14,00,17.11
89588,08/04/2018 ,16,40,32.49
89589,01/28/2018 ,16,45,26.33
89590,09/19/2018 ,18,25,-6.01
89591,08/15/2018 ,00,40,17.96
89592,01/26/2018 ,04,05,0.74
89593,05/05/2018 ,22,55,17.65
89594,09/26/2018 ,02,10,23.2
89595,12/29/2018 ,10,10,28.27
89596,11/22/2018 ,14,45,19.81
89597,08/25/2018 ,23,15,18.72
89598,10/01/2018 ,00,50,22.87
89599,09/29/2018 ,19,40,15.2
89600,07/16/2018 ,10,05,23.97
89601,03/19/2018 ,05,10,0.35
89602,07/16/2018 ,03,40,18.09
89603,03/15/2018 ,20,55,6.68
89604,03/03/2018 ,16,05,12.47
89605,01/18/2018 ,13,10,22.26
89606,03/29/2018 ,05,35,16.17
89607,12/21/2018 ,01,55,34.93
89608,01/24/2018 ,20,45,24.48
89609,06/20/2018 ,23,00,21.61
89610,05/30/2018 ,09,55,20.01
89611,10/05/2018 ,17,20,27.69
89612,11/26/2018 ,03,35,26.46
89613,09/20/2018 ,17,20,37.86
89614,05/31/2018 ,22,20,27.3
89615,01/06/2018 ,13,10,18.94
89616,11/18/2018 ,11,05,42.95
89617,11/12/2018 ,06,30,10.34
89618,04/09/2018 ,10,20,22.48
89619,02/05/2018 ,11,15,26.81
89620,08/25/2018 ,12,35,28.42
89621,10/20/2018 ,16,40,21.78
89622,10/18/2018 ,21,20,30.39
89623,09/26/2018 ,01,30,18.3
89624,07/21/2018 ,01,50,16.19
89625,12/23/2018 ,20,30,23.32
89626,08/07/2018 ,02,45,18.27
89627,11/13/2018 ,14,10,22.78
89628,03/08/2018 ,09,35,17.46
89629,06/30/2018 ,04,05,19.15
89630,04/18/2018 ,06,20,-0.35
89631,02/18/2018 ,13,45,14.76
89632,08/24/2018 ,09,20,17.4
89633,11/16/2018 ,11,40,33.57
89634,04/30/2018 ,00,00,2.36
89635,11/20/2018 ,23,15,23.99
89636,02/25/2018 ,02,05,18.0
89637,05/04/2018 ,13,50,31.29
89638,05/29/2018 ,14,35,31.76
89639,02/16/2018 ,13,16,18.87
89640,02/01/2018 ,21,45,18.23
89641,05/19/2018 ,21,55,22.42
89642,08/11/2018 ,12,15,28.52
89643,02/07/2018 ,08,05,14.43
89644,10/08/2018 ,04,45,16.34
89645,10/15/2018 ,04,40,12.86
89646,05/22/2018 ,11,20,27.2
89647,07/01/2018 ,00,25,19.27
89648,11/13/2018 ,05,50,31.06
89649,08/29/2018 ,23,20,17.94
89650,02/02/2018 ,11,10,20.13
89651,09/21/2018 ,21,50,16.24
89652,06/18/2018 ,06,40,21.1
89653,08/29/2018 ,08,45,19.78
89654,10/06/2018 ,18,45,34.95
89655,04/23/2018 ,13,10,29.01
89656,03/13/2018 ,19,40,19.24
89657,06/23/2018 ,23,35,19.94
89658,05/07/2018 ,22,45,14.52
89659,06/23/2018 ,08,30,16.82
89660,03/03/2018 ,10,40,11.78
89661,12/14/2018 ,21,30,30.07
89662,06/28/2018 ,00,20,21.51
89663,03/25/2018 ,00,10,15.87
89664,03/30/2018 ,09,15,18.75
89665,06/25/2018 ,14,35,36.2
89666,04/10/2018 ,22,30,2.37
89667,12/05/2018 ,15,00,6.76
89668,03/22/2018 ,18,00,19.35
89669,09/13/2018 ,07,10,20.15
89670,07/26/2018 ,22,15,29.72
89671,06/27/2018 ,20,55,30.11
89672,12/02/2018 ,12,00,45.98
89673,06/30/2018 ,12,10,27.45
89674,11/25/2018 ,08,10,17.65
89675,01/28/2018 ,12,00,27.67
89676,03/11/2018 ,06,25,-1.59
89677,09/06/2018 ,18,20,29.53
89678,05/19/2018 ,06,35,10.25
89679,01/05/2018 ,19,20,29.72
89680,08/17/2018 ,06,45,19.96
89681,08/14/2018 ,10,00,19.45
89682,01/08/2018 ,08,45,21.62
89683,08/12/2018 ,03,15,19.32
89684,05/23/2018 ,20,50,26.51
89685,04/02/2018 ,06,50,37.31
89686,06/21/2018 ,17,55,48.24
89687,07/21/2018 ,09,05,18.23
89688,09/04/2018 ,17,05,30.75
89689,12/08/2018 ,11,35,46.13
89690,04/24/2018 ,04,20,0.46
89691,04/28/2018 ,02,15,18.85
89692,11/13/2018 ,11,40,28.93
89693,08/13/2018 ,05,05,19.25
89694,09/16/2018 ,13,30,38.23
89695,02/28/2018 ,02,00,16.97
89696,12/01/2018 ,15,25,-1.1
89697,10/19/2018 ,01,10,21.47
89698,08/01/2018 ,14,10,45.44
89699,05/29/2018 ,00,25,17.42
89700,07/26/2018 ,08,20,19.17
89701,02/25/2018 ,16,15,13.26
89702,06/13/2018 ,23,30,22.23
89703,01/11/2018 ,13,45,2.18
89704,08/16/2018 ,17,20,38.16
89705,09/02/2018 ,05,20,18.7
89706,11/02/2018 ,22,05,23.58
89707,12/26/2018 ,01,45,0.0
89708,07/07/2018 ,07,00,17.68
89709,05/28/2018 ,00,00,21.52
89710,11/14/2018 ,20,50,44.81
89711,09/15/2018 ,02,20,18.46
89712,08/07/2018 ,23,10,20.38
89713,01/15/2018 ,20,00,13.89
89714,01/15/2018 ,04,35,2.6
89715,10/13/2018 ,19,55,34.14
89716,03/08/2018 ,23,20,0.76
89717,04/24/2018 ,09,55,20.81
89718,08/24/2018 ,21,20,26.45
89719,02/09/2018 ,22,55,19.06
89720,07/22/2018 ,14,10,54.26
89721,09/22/2018 ,03,30,12.87
89722,03/23/2018 ,01,40,-0.39
89723,04/25/2018 ,00,45,23.7
89724,05/31/2018 ,08,35,19.58
89725,02/01/2018 ,18,15,19.53
89726,09/25/2018 ,04,40,14.4
89727,03/15/2018 ,18,10,4.36
89728,12/19/2018 ,18,45,41.42
89729,10/29/2018 ,11,45,28.52
89730,04/08/2018 ,15,25,20.72
89731,01/03/2018 ,09,10,70.11
89732,03/26/2018 ,09,15,19.05
89733,08/24/2018 ,01,05,21.56
89734,12/13/2018 ,19,45,22.76
89735,06/20/2018 ,01,35,21.67
89736,08/18/2018 ,06,55,19.96
89737,10/20/2018 ,17,50,22.89
89738,01/13/2018 ,16,00,18.93
89739,08/01/2018 ,15,10,75.65
89740,04/24/2018 ,15,10,45.3
89741,04/23/2018 ,00,05,18.58
89742,02/10/2018 ,12,50,1024.19
89743,10/20/2018 ,20,10,21.5
89744,08/21/2018 ,08,00,20.83
89745,12/25/2018 ,11,55,24.79
89746,03/28/2018 ,15,15,23.07
89747,06/25/2018 ,15,25,47.36
89748,11/10/2018 ,10,10,29.12
89749,08/25/2018 ,06,55,15.06
89750,07/22/2018 ,05,50,-0.83
89751,04/19/2018 ,09,55,18.1
89752,03/15/2018 ,04,55,3.93
89753,07/09/2018 ,01,30,17.57
89754,07/02/2018 ,09,20,22.55
89755,12/09/2018 ,12,45,30.32
89756,03/29/2018 ,02,45,16.24
89757,08/01/2018 ,03,15,17.98
89758,08/15/2018 ,15,35,76.3
89759,03/31/2018 ,12,50,2.33
89760,10/21/2018 ,02,05,21.15
89761,09/01/2018 ,07,35,18.61
89762,11/01/2018 ,20,10,49.4
89763,03/26/2018 ,15,50,29.14
89764,02/13/2018 ,06,00,23.43
89765,06/23/2018 ,22,25,22.34
89766,04/20/2018 ,14,55,-1.17
89767,08/27/2018 ,00,25,12.73
89768,04/03/2018 ,17,45,0.22
89769,04/28/2018 ,23,10,18.49
89770,09/18/2018 ,04,40,18.22
89771,09/06/2018 ,03,00,19.96
89772,04/04/2018 ,16,40,19.55
89773,10/21/2018 ,00,20,22.28
89774,01/01/2018 ,21,35,37.03
89775,12/28/2018 ,05,50,16.53
89776,06/23/2018 ,12,00,20.92
89777,01/31/2018 ,21,10,17.16
89778,11/25/2018 ,16,00,-0.53
89779,11/06/2018 ,21,15,37.44
89780,07/13/2018 ,06,35,16.83
89781,12/10/2018 ,23,40,24.59
89782,01/06/2018 ,22,15,0.77
89783,11/25/2018 ,22,05,25.78
89784,12/18/2018 ,14,05,28.22
89785,09/30/2018 ,04,50,18.23
89786,07/04/2018 ,04,45,15.62
89787,02/27/2018 ,05,45,14.04
89788,01/07/2018 ,16,35,0.04
89789,08/15/2018 ,01,00,18.52
89790,01/25/2018 ,07,05,49.8
89791,03/01/2018 ,03,15,12.65
89792,01/16/2018 ,00,35,15.13
89793,10/05/2018 ,21,12,82.97
89794,06/25/2018 ,17,00,45.45
89795,09/21/2018 ,12,50,39.95
89796,08/26/2018 ,20,15,36.62
89797,03/11/2018 ,07,35,-0.43
89798,03/10/2018 ,18,10,25.36
89799,04/17/2018 ,06,30,-0.39
89800,07/26/2018 ,22,35,26.76
89801,02/22/2018 ,11,55,29.73
89802,07/14/2018 ,19,50,32.51
89803,01/02/2018 ,02,25,27.09
89804,11/30/2018 ,19,30,-0.82
89805,05/21/2018 ,06,45,25.4
89806,04/26/2018 ,16,30,25.36
89807,11/26/2018 ,01,15,25.55
89808,09/02/2018 ,09,35,21.01
89809,08/25/2018 ,07,35,15.54
89810,09/09/2018 ,01,25,19.92
89811,09/30/2018 ,18,15,18.29
89812,02/28/2018 ,03,10,15.75
89813,09/09/2018 ,18,00,21.19
89814,02/22/2018 ,17,10,25.78
89815,07/14/2018 ,07,10,16.71
89816,02/12/2018 ,02,35,21.1
89817,06/11/2018 ,21,20,27.84
89818,07/31/2018 ,03,35,19.65
89819,04/16/2018 ,05,50,-0.37
89820,06/21/2018 ,21,05,33.83
89821,04/02/2018 ,09,00,35.31
89822,07/12/2018 ,23,55,15.62
89823,12/25/2018 ,14,05,24.34
89824,05/17/2018 ,04,25,12.42
89825,12/29/2018 ,12,30,26.24
89826,11/28/2018 ,05,15,5.03
89827,08/15/2018 ,19,00,37.99
89828,12/27/2018 ,12,00,17.2
89829,02/26/2018 ,14,55,18.26
89830,02/13/2018 ,05,20,22.16
89831,05/06/2018 ,00,55,2.9
89832,06/16/2018 ,08,30,16.59
89833,04/22/2018 ,13,30,21.14
89834,04/05/2018 ,21,50,19.86
89835,11/19/2018 ,01,25,39.88
89836,09/01/2018 ,14,25,48.9
89837,03/24/2018 ,12,35,19.13
89838,10/06/2018 ,01,45,32.15
89839,03/10/2018 ,00,10,17.6
89840,06/24/2018 ,06,10,16.19
89841,02/24/2018 ,22,10,19.8
89842,03/28/2018 ,19,05,20.73
89843,04/24/2018 ,14,05,29.12
89844,02/22/2018 ,13,55,26.19
89845,07/07/2018 ,23,10,22.57
89846,12/02/2018 ,04,20,37.94
89847,09/12/2018 ,17,24,1110.34
89848,04/03/2018 ,16,50,0.31
89849,04/13/2018 ,09,40,-1.64
89850,10/28/2018 ,05,05,-0.38
89851,12/13/2018 ,04,15,20.37
89852,09/05/2018 ,03,55,19.24
89853,02/21/2018 ,04,30,18.88
89854,03/09/2018 ,07,55,10.61
89855,12/17/2018 ,00,20,28.92
89856,12/02/2018 ,09,25,39.58
89857,10/21/2018 ,18,20,22.11
89858,02/08/2018 ,06,20,21.51
89859,10/30/2018 ,03,25,-0.16
89860,06/05/2018 ,18,40,33.81
89861,07/17/2018 ,22,40,20.86
89862,10/12/2018 ,16,45,52.96
89863,04/15/2018 ,15,45,21.11
89864,01/22/2018 ,16,55,17.08
89865,11/28/2018 ,19,50,-0.83
89866,07/11/2018 ,04,00,16.33
89867,05/01/2018 ,12,35,-1.5
89868,06/30/2018 ,22,00,20.61
89869,08/07/2018 ,07,30,21.09
89870,12/22/2018 ,19,10,22.01
89871,09/04/2018 ,12,30,32.85
89872,11/24/2018 ,09,50,45.66
89873,12/16/2018 ,00,35,19.48
89874,12/10/2018 ,05,35,44.34
89875,08/20/2018 ,13,50,50.97
89876,04/13/2018 ,15,05,-11.4
89877,07/23/2018 ,21,25,30.66
89878,01/30/2018 ,14,05,17.37
89879,01/27/2018 ,13,05,18.85
89880,11/04/2018 ,13,15,25.58
89881,08/16/2018 ,11,00,31.69
89882,12/28/2018 ,08,30,20.37
89883,12/11/2018 ,03,05,20.74
89884,11/14/2018 ,03,25,41.74
89885,07/05/2018 ,20,30,30.9
89886,10/06/2018 ,06,00,21.15
89887,03/21/2018 ,12,35,18.44
89888,09/23/2018 ,19,40,24.24
89889,12/06/2018 ,04,05,2.49
89890,01/20/2018 ,20,00,17.92
89891,01/20/2018 ,04,35,16.7
89892,05/02/2018 ,04,40,-0.36
89893,08/21/2018 ,03,55,18.67
89894,11/15/2018 ,02,40,26.41
89895,11/18/2018 ,23,10,44.43
89896,05/31/2018 ,10,35,28.31
89897,02/06/2018 ,15,00,22.78
89898,12/19/2018 ,12,40,32.86
89899,09/05/2018 ,20,05,34.47
89900,01/11/2018 ,13,40,2.3
89901,08/25/2018 ,02,10,16.8
89902,06/14/2018 ,20,15,32.95
89903,05/05/2018 ,08,50,20.28
89904,02/10/2018 ,16,15,75.0
89905,05/17/2018 ,13,05,19.69
89906,05/02/2018 ,22,40,22.92
89907,01/07/2018 ,19,00,18.93
89908,04/20/2018 ,02,15,2.53
89909,07/23/2018 ,13,35,48.98
89910,11/30/2018 ,12,55,10.74
89911,06/11/2018 ,00,00,23.43
89912,11/22/2018 ,09,00,44.44
89913,03/13/2018 ,00,50,17.69
89914,01/08/2018 ,05,45,18.8
89915,06/14/2018 ,17,55,27.29
89916,11/03/2018 ,07,00,3.78
89917,07/13/2018 ,07,20,18.34
89918,08/05/2018 ,12,25,22.7
89919,12/12/2018 ,14,10,45.65
89920,12/26/2018 ,06,35,8.33
89921,04/19/2018 ,18,00,14.24
89922,08/02/2018 ,15,55,72.68
89923,04/22/2018 ,02,50,18.98
89924,07/21/2018 ,09,00,18.17
89925,01/12/2018 ,23,15,19.23
89926,07/12/2018 ,15,00,39.74
89927,09/06/2018 ,11,10,28.96
89928,01/06/2018 ,05,00,24.84
89929,03/17/2018 ,17,20,21.74
89930,12/16/2018 ,15,55,26.11
89931,02/02/2018 ,23,05,7.89
89932,11/10/2018 ,08,10,27.67
89933,12/26/2018 ,14,30,17.77
89934,11/25/2018 ,05,10,0.0
89935,10/14/2018 ,13,35,35.06
89936,05/07/2018 ,10,50,18.2
89937,12/14/2018 ,23,10,31.43
89938,06/28/2018 ,19,30,28.28
89939,10/10/2018 ,22,45,21.54
89940,05/14/2018 ,18,25,25.23
89941,10/10/2018 ,11,45,32.28
89942,12/18/2018 ,16,25,29.36
89943,07/07/2018 ,09,05,21.35
89944,04/02/2018 ,13,55,222.83
89945,06/17/2018 ,06,10,19.01
89946,12/08/2018 ,09,35,75.16
89947,10/14/2018 ,20,35,13.74
89948,07/26/2018 ,12,25,37.7
89949,02/24/2018 ,08,05,20.06
89950,01/21/2018 ,12,55,4.45
89951,11/17/2018 ,11,00,21.12
89952,01/12/2018 ,11,35,23.73
89953,02/26/2018 ,06,00,19.94
89954,08/29/2018 ,09,50,20.77
89955,05/14/2018 ,15,20,59.25
89956,10/15/2018 ,20,10,20.77
89957,10/07/2018 ,04,40,20.2
89958,09/06/2018 ,00,20,22.76
89959,07/02/2018 ,01,50,19.11
89960,09/11/2018 ,11,15,20.27
89961,07/09/2018 ,09,40,26.02
89962,01/10/2018 ,08,25,5.47
89963,08/13/2018 ,01,40,18.34
89964,05/03/2018 ,22,15,21.54
89965,08/27/2018 ,09,15,16.4
89966,10/02/2018 ,15,30,40.12
89967,08/06/2018 ,08,45,21.4
89968,06/14/2018 ,07,25,19.14
89969,08/05/2018 ,13,25,24.37
89970,06/28/2018 ,22,45,20.76
89971,11/08/2018 ,19,35,28.19
89972,06/03/2018 ,19,10,26.4
89973,07/03/2018 ,07,40,18.38
89974,11/03/2018 ,11,25,12.92
89975,02/20/2018 ,06,40,17.63
89976,12/11/2018 ,06,35,34.72
89977,07/19/2018 ,14,55,1495.22
89978,11/20/2018 ,09,05,33.15
89979,01/11/2018 ,20,40,24.41
89980,01/09/2018 ,13,25,18.99
89981,08/29/2018 ,15,15,36.26
89982,12/29/2018 ,20,25,57.13
89983,01/06/2018 ,12,05,19.83
89984,08/21/2018 ,22,50,20.23
89985,11/20/2018 ,04,00,28.54
89986,05/16/2018 ,19,20,33.5
89987,02/22/2018 ,23,40,20.06
89988,05/22/2018 ,10,35,26.16
89989,08/25/2018 ,01,25,17.09
89990,07/29/2018 ,11,00,25.73
89991,03/21/2018 ,02,45,16.39
89992,08/14/2018 ,09,50,19.63
89993,03/21/2018 ,05,20,18.44
89994,08/17/2018 ,14,35,64.93
89995,09/18/2018 ,23,00,19.88
89996,07/10/2018 ,03,20,17.54
89997,01/17/2018 ,03,50,48.55
89998,10/21/2018 ,14,15,20.56
89999,03/19/2018 ,21,35,17.88
90000,04/30/2018 ,18,00,2.08
90001,08/10/2018 ,21,35,28.5
90002,03/25/2018 ,04,55,15.85
90003,07/21/2018 ,19,50,30.65
90004,01/26/2018 ,19,20,18.73
90005,04/14/2018 ,03,25,-0.48
90006,10/31/2018 ,15,45,12.9
90007,06/26/2018 ,04,20,16.27
90008,04/05/2018 ,15,25,22.18
90009,02/02/2018 ,15,55,18.22
90010,10/01/2018 ,20,25,28.91
90011,05/22/2018 ,22,25,19.49
90012,03/31/2018 ,17,05,19.18
90013,12/03/2018 ,12,40,29.1
90014,11/24/2018 ,08,50,39.68
90015,02/12/2018 ,05,45,24.53
90016,11/16/2018 ,21,00,10.27
90017,12/13/2018 ,21,20,21.36
90018,01/02/2018 ,16,10,42.63
90019,11/22/2018 ,07,20,42.22
90020,11/16/2018 ,15,05,21.99
90021,06/28/2018 ,18,20,28.71
90022,08/24/2018 ,04,30,17.49
90023,05/08/2018 ,11,20,-1.9
90024,07/07/2018 ,20,25,27.62
90025,01/01/2018 ,07,30,34.54
90026,07/15/2018 ,17,30,37.09
90027,09/04/2018 ,16,10,32.92
90028,05/24/2018 ,01,15,16.22
90029,09/07/2018 ,20,10,26.42
90030,11/10/2018 ,16,00,18.3
90031,03/13/2018 ,01,40,17.46
90032,10/14/2018 ,20,00,14.16
90033,12/08/2018 ,22,20,43.79
90034,05/02/2018 ,19,15,24.52
90035,05/13/2018 ,02,10,0.56
90036,10/02/2018 ,03,35,18.51
90037,06/16/2018 ,20,00,18.3
90038,09/03/2018 ,07,55,19.61
90039,11/10/2018 ,22,05,15.03
90040,11/19/2018 ,00,10,47.11
90041,12/28/2018 ,12,15,19.09
90042,11/08/2018 ,00,25,29.95
90043,12/14/2018 ,15,45,22.14
90044,03/09/2018 ,18,20,19.61
90045,06/01/2018 ,15,35,55.7
90046,05/25/2018 ,14,45,42.21
