hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298737,2014-02-01 05:00:00,48,24,128.584,167.0553572297341,0.5045384471684884,0.5060922635400571,236.7754334847379,0.0,0.0,128.584,0.0,0.0,128.584,0.0,400.0,400.0,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298738,2014-02-01 06:00:00,48,24,55.322,158.12491125495137,0.03832200595955277,0.5590238909606507,228.15862787351273,0.0,0.0,55.322,0.0,0.0,55.322,0.0,400.0,400.0,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298739,2014-02-01 07:00:00,48,24,13.412,148.85936319391425,0.08427279234637514,0.4526639583282662,119.1269743989919,100.0,0.0,0.0,13.412,0.0,0.0,0.0,400.0,413.412,1.0,2988.7583701056665,0.0033440589904785156,2,0.0
298740,2014-02-01 08:00:00,48,24,1.563,139.47694686798587,0.8498223924214069,0.500536669688552,209.61643769788606,0.0,0.0,1.563,0.0,0.0,1.563,0.0,413.412,413.412,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298741,2014-02-01 09:00:00,48,24,11.603,130.29792127212067,0.4323767148000353,0.4640185513906998,99.90102103938877,100.0,0.0,0.0,11.603,0.0,0.0,0.0,413.412,425.015,1.0,2988.7583701056665,0.0033440589904785156,2,0.0
298742,2014-02-01 10:00:00,48,24,27.95,123.73103696318621,0.7584848150879103,0.6085938910004731,191.70884726928597,0.0,0.0,27.95,0.0,0.0,27.95,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298743,2014-02-01 11:00:00,48,24,32.893,120.89339807145993,3.932087156802601,0.7154867554838855,188.51074568286526,0.0,0.0,32.893,0.0,0.0,32.893,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298744,2014-02-01 12:00:00,48,24,45.541,116.54273071734269,0.6092338112423401,0.6585928208488439,182.06030816240468,0.0,0.0,45.541,0.0,0.0,45.541,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298745,2014-02-01 13:00:00,48,24,41.117,111.15083227414084,0.41097457204493265,0.8523336017637099,175.6205723707547,0.0,0.0,41.117,0.0,0.0,41.117,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298746,2014-02-01 14:00:00,48,24,37.135,108.94053005070603,0.5659842661741228,0.8925762017814716,172.12888690940395,0.0,0.0,37.135,0.0,0.0,37.135,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298747,2014-02-01 15:00:00,48,24,23.421,107.49613296324019,0.8046137052979375,0.863031590582334,169.43616196941284,0.0,0.0,23.421,0.0,0.0,23.421,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298748,2014-02-01 16:00:00,48,24,24.37,107.06502088205437,0.7239623573567253,0.6844536471403,167.3630118869628,0.0,0.0,24.37,0.0,0.0,24.37,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298749,2014-02-01 17:00:00,48,24,31.231,106.91657911040151,0.7605033250842309,0.8018055826532855,166.71484636611223,0.0,0.0,31.231,0.0,0.0,31.231,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298750,2014-02-01 18:00:00,48,24,37.482,109.02667196232449,0.457400301960301,0.7649796306892906,167.9835046220597,0.0,0.0,37.482,0.0,0.0,37.482,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298751,2014-02-01 19:00:00,48,24,84.13,116.08492129803273,0.8360787140641077,0.6843673539829512,173.9799390296251,0.0,0.0,84.13,0.0,0.0,84.13,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298752,2014-02-01 20:00:00,48,24,154.224,124.55663637193287,0.4145069645384932,0.7060281531705248,181.92239272937115,0.0,0.0,154.224,0.0,0.0,154.224,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298753,2014-02-01 21:00:00,48,24,188.312,135.27220742463848,4.030608255005355,0.5956723814647523,193.0077920749152,0.0,0.0,188.312,0.0,0.0,188.312,0.0,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
298754,2014-02-01 22:00:00,48,24,208.484,146.93154687099255,3.7476309639035605,0.801592055665351,204.9759129685428,0.0,0.0,204.9759129685428,0.0,0.0,204.9759129685428,3.5080870314572223,425.015,425.015,0.0,2988.7583701056665,0.0033440589904785156,2,0.0
