time_stamp,speed,power_cf,power,npower,nspeed,preds,npreds
2020-03-27 12:00:00,2.6222929512116946,0.0,0.011,4.503969635055624e-05,0.10837986146494384,-11.831793,-0.04839179
2020-03-27 13:00:00,1.5773476743315178,0.0,0.003,1.2283553550151701e-05,0.06383574626096285,1.7255877,0.0070576183
2020-03-27 14:00:00,1.2321594086929306,0.0,0.0,0.0,0.04912099878865976,51.036057,0.20873643
2020-03-27 15:00:00,0.8670572847503712,0.0,0.0,0.0,0.03355735978292033,12.214538,0.04995721
2020-03-27 16:00:00,1.4683872901788004,0.0,0.0,0.0,0.059190963407970226,12.03421,0.049219675
2020-03-27 17:00:00,1.689174938242387,0.0,0.0,0.0,0.06860273897991548,52.09414,0.21306397
2020-03-27 18:00:00,1.7553309803120205,0.0,0.041,0.00016787523185207327,0.07142285063991304,51.029457,0.20870943
2020-03-27 19:00:00,1.7473075337443285,0.0,0.104,0.00042582985640525896,0.07108082571654928,-29.017126,-0.11867945
2020-03-27 20:00:00,2.4579274007681646,0.0,0.086,0.00035212853510434874,0.10137325721827772,37.978764,0.15533237
2020-03-27 21:00:00,2.78484889588176,0.0027779465274555,0.003,1.2283553550151701e-05,0.11530932551122773,53.838135,0.22019687
2020-03-27 22:00:00,2.6777072692331356,0.0,0.0,0.0,0.11074207298023657,-10.840018,-0.044335455
2020-03-27 23:00:00,2.556089966738537,0.0,0.0,0.0,0.1055577487357259,46.789143,0.19136664
2020-03-28 00:00:00,3.246833101202286,0.0126672260439884,0.0,0.0,0.13500287130690566,-23.667253,-0.096798584
2020-03-28 01:00:00,2.869324938721789,0.0044928021923986,0.0,0.0,0.11891038545905327,-14.092833,-0.057639398
2020-03-28 02:00:00,2.8039070524353145,0.0031686377484723,0.0,0.0,0.11612174003654299,42.942467,0.1756338
2020-03-28 03:00:00,2.915460827632524,0.0054229374390883,0.0,0.0,0.12087707442942076,-25.031288,-0.10237746
2020-03-28 04:00:00,2.8951907086956874,0.0050138841339988,0.0,0.0,0.12001299615365056,47.690044,0.19505131
2020-03-28 05:00:00,3.085889901489733,0.0089735212317263,0.0,0.0,0.1281421556427347,40.986557,0.16763417
2020-03-28 06:00:00,3.8437875775932953,0.0304726122827014,0.0,0.0,0.1604499540931772,11.081226,0.04532199
2020-03-28 07:00:00,4.532161693807814,0.0592095371862821,0.007,2.866162495035397e-05,0.18979408972834333,-2.1105824,-0.008632239
2020-03-28 08:00:00,4.831578598963086,0.0746589755127713,2.82,0.011546540337142598,0.20255768741364608,60.51586,0.24750863
2020-03-28 09:00:00,4.409517296720747,0.0534273592325957,11.984,0.049068701915005994,0.18456598231081436,63.404694,0.2593239
2020-03-28 10:00:00,4.599887380936077,0.0625347794845812,30.763,0.1259596526211056,0.19268111250021241,66.064514,0.27020252
2020-03-28 11:00:00,5.5163690001167005,0.1180067822981012,46.917,0.19210249397082246,0.23174905579863833,53.767036,0.21990608
2020-03-28 12:00:00,6.2524062980773065,0.1785622895157486,95.307,0.3902362127347694,0.26312498611785223,61.309586,0.25075495
2020-03-28 13:00:00,6.1477533700487665,0.1690222848096754,80.332,0.3289208079302621,0.2586638222792489,95.512764,0.39064527
2020-03-28 14:00:00,7.155732324267592,0.2746600784736035,80.798,0.33082885324838573,0.3016321304321554,95.269585,0.38965064
2020-03-28 15:00:00,7.613547604947657,0.3336629555419739,86.971,0.3561043119367479,0.32114796255844785,146.02185,0.5972264
2020-03-28 16:00:00,8.97802480000019,0.5565424118926208,121.032,0.49556768442732024,0.37931314184045767,161.76814,0.66162837
2020-03-28 17:00:00,9.770953151719027,0.7214571709322035,111.208,0.45534314106842344,0.4131142342315541,201.12782,0.8226087
2020-03-28 18:00:00,10.591921379433233,0.9171713280566056,97.962,0.40110715762665367,0.44811061549976,211.7726,0.8661456
2020-03-28 19:00:00,10.857717715790608,0.9752514194633096,88.753,0.36340074274553796,0.45944102953143817,205.72153,0.8413968
2020-03-28 20:00:00,10.476793647579274,0.889711864131348,86.709,0.35503154826003464,0.4432029298397158,163.15616,0.66730535
2020-03-28 21:00:00,10.401466052133069,0.8714459024558643,88.507,0.36239349135442556,0.43999185155281,118.043015,0.4827935
2020-03-28 22:00:00,10.21488586351408,0.8259978581303749,97.591,0.39958809150428487,0.43203827771453357,93.823044,0.38373435
2020-03-28 23:00:00,10.107712662307538,0.8001159685092638,95.559,0.39126803123298215,0.4274696792176086,67.86116,0.27755076
2020-03-29 00:00:00,10.279062162291616,0.8416091217047654,79.887,0.32709874748698964,0.43477399652140414,85.69567,0.35049355
2020-03-29 01:00:00,10.16166289144764,0.813108209367158,74.64,0.3056148123277743,0.42976947928874043,136.03967,0.55639946
2020-03-29 02:00:00,9.50419859195896,0.6627665613381604,79.88,0.3270700858620393,0.4017429728803224,148.6357,0.60791695
2020-03-29 03:00:00,8.25769722427919,0.4298232448043926,86.61,0.3546261909928796,0.3486068883863833,79.76859,0.32625192
2020-03-29 04:00:00,6.668354303607515,0.2196622871095268,181.136,0.7416645852867595,0.2808560925089177,34.501926,0.14111218
2020-03-29 05:00:00,8.597402997121282,0.487006425864835,175.485,0.7185264649161238,0.36308792716969057,86.082466,0.35207552
2020-03-29 06:00:00,9.242551054990546,0.6084147858083497,132.326,0.5418111690257913,0.39058941461518903,85.88671,0.3512749
2020-03-29 07:00:00,9.638933405046094,0.6919915440609463,149.062,0.6103370197642377,0.40748647272565286,65.38567,0.26742607
2020-03-29 08:00:00,9.194816781257074,0.5988309529536116,124.247,0.5087315593152328,0.38855458940911664,39.340244,0.1609008
