datetime,power,npower,speed,npreds,preds
2018-08-25 01:00:00,25,0.2427184466019417,5.735555569783851,0.0017186052280825515,0.17942238581181838
2018-08-25 02:00:00,22,0.2135922330097087,5.120239679834022,0.0011095915281948278,0.11584135554354003
2018-08-25 03:00:00,18,0.174757281553398,6.013807985791556,0.0015686339165085028,0.16376538088348772
2018-08-25 04:00:00,18,0.174757281553398,6.201983197362012,0.002396929120802124,0.25023940021174174
2018-08-25 05:00:00,24,0.233009708737864,5.809438917272814,0.0011118025167732527,0.11607218275112759
2018-08-25 06:00:00,44,0.4271844660194174,7.533221249624085,0.053079892850035046,5.5415408135436595
2018-08-25 07:00:00,44,0.4271844660194174,8.301029170224853,0.19011614920242684,19.848125976733364
2018-08-25 08:00:00,42,0.4077669902912621,8.481947451560607,0.230649902174329,24.07984978699995
2018-08-25 09:00:00,39,0.3786407766990291,7.8175172861534,0.062351281538190445,6.509473792587083
2018-08-25 10:00:00,34,0.3300970873786408,6.413900882721552,0.0015451517726275364,0.1613138450623148
2018-08-25 11:00:00,41,0.3980582524271844,5.397041475016693,0.00039686209706985654,0.041432402934093025
2018-08-25 12:00:00,46,0.4466019417475728,7.204088028921668,0.013987499292448127,1.4602949261315845
2018-08-25 13:00:00,43,0.4174757281553398,6.255492098853633,0.001174823017618303,0.12265152303935084
2018-08-25 14:00:00,38,0.3689320388349514,6.087601857156143,0.0008283985893049521,0.086484812723437
2018-08-25 15:00:00,36,0.3495145631067961,5.3909655858702825,0.0003462462340163799,0.03614810683131006
2018-08-25 16:00:00,28,0.2718446601941747,4.9518464385828755,0.0003570694266662429,0.037278048143955765
2018-08-25 17:00:00,25,0.2427184466019417,5.119117053814745,0.00019112397269949578,0.019953342749827362
2018-08-25 18:00:00,13,0.1262135922330097,4.210581348926725,0.0003936896958462466,0.041101204246348146
2018-08-25 19:00:00,8,0.0776699029126213,4.712317101506719,0.0002911925936487356,0.030400506776928
2018-08-25 20:00:00,5,0.0485436893203883,4.317106399376185,0.0003506815443875021,0.03661115323405522
2018-08-25 21:00:00,8,0.0776699029126213,5.397041475016693,0.00022331223008235343,0.0233137968205977
2018-08-25 22:00:00,6,0.058252427184466,3.785686047941023,0.0006026526602470583,0.06291693772979289
2018-08-25 23:00:00,5,0.0485436893203883,3.7505569024443024,0.00039725697637523676,0.04147362833357472
2018-08-26 00:00:00,3,0.029126213592233,4.2404446317114015,0.0003926244911655695,0.04098999687768545
2018-08-26 01:00:00,6,0.058252427184466,3.3106696868448395,0.0006951538235860089,0.07257405918237933
2018-08-26 02:00:00,7,0.0679611650485436,3.301438499643196,0.0006434208198801663,0.06717313359548936
2018-08-26 03:00:00,16,0.1553398058252427,3.572715323285611,0.0008141233976734129,0.08499448271710432
2018-08-26 04:00:00,19,0.1844660194174757,5.008847212216504,0.00030937784058815524,0.032299046557403406
2018-08-26 05:00:00,16,0.1553398058252427,5.397041475016693,0.00036074102770261216,0.03766136329215271
2018-08-26 06:00:00,18,0.174757281553398,5.400593849056599,0.0003185406823749386,0.03325564723994359
2018-08-26 07:00:00,23,0.2233009708737864,5.397041475016693,0.0003605620053394877,0.037642673357442515
2018-08-26 08:00:00,19,0.1844660194174757,5.386719264650219,0.0003016830984940897,0.03149571548278297
2018-08-26 09:00:00,16,0.1553398058252427,6.24979054909924,0.0009630923916605152,0.1005468456893578
2018-08-26 10:00:00,33,0.3203883495145631,6.176125520645639,0.001101000732998336,0.11494447652502629
2018-08-26 11:00:00,51,0.4951456310679611,7.710941478645149,0.043503584275061055,4.541774198316374
2018-08-26 12:00:00,46,0.4466019417475728,8.7481867356779,0.29286975844249663,30.57560278139665
